,trade_date,ts_code,industry,name,pct_chg,limit_amount,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20231201,000151.SZ,贸易行业,中成股份,10.0,,27122687.0,133500,141406,1,1/1,1,U
1,20231201,000526.SZ,教育,学大教育,10.0,,2342010.0,112642,145636,2,1/1,1,U
2,20231201,000628.SZ,工程建设,高新发展,10.0,,101919312.0,144418,144651,2,1/1,1,U
3,20231201,000838.SZ,房地产开发,财信发展,10.0,,75377213.0,102215,102215,0,1/1,1,U
4,20231201,000851.SZ,通信设备,高鸿股份,9.94,,64140285.0,94554,101827,4,1/1,1,U
5,20231201,001234.SZ,纺织服装,泰慕士,10.0,,20447974.0,95239,100515,2,1/1,1,U
6,20231201,002174.SZ,游戏,游族网络,10.01,,93750880.0,93333,111103,2,1/1,1,U
7,20231201,002224.SZ,橡胶制品,三 力 士,9.96,,76859640.0,93909,93909,0,1/1,1,U
8,20231201,002232.SZ,互联网服,启明信息,9.98,,68126243.0,93239,94109,3,1/1,1,U
9,20231201,002269.SZ,纺织服装,美邦服饰,9.94,,45973226.0,100539,100539,0,1/1,1,U
10,20231201,002281.SZ,通信设备,光迅科技,9.99,,62819928.0,131218,142148,3,1/1,1,U
11,20231201,002313.SZ,通信设备,日海智能,9.99,,72746499.0,141257,141257,0,2/2,2,U
12,20231201,002315.SZ,互联网服,焦点科技,10.0,,30850097.0,101151,132351,1,1/1,1,U
13,20231201,002366.SZ,电源设备,融发核电,9.94,,47263577.0,133006,133006,0,1/1,1,U
14,20231201,002374.SZ,包装材料,中锐股份,9.95,,27647729.0,131651,131651,0,1/1,1,U
15,20231201,002575.SZ,房地产服务,群兴玩具,10.08,,4808642.0,100448,135248,13,1/1,1,U
16,20231201,002605.SZ,游戏,姚记科技,10.0,,87703880.0,134712,134712,0,1/1,1,U
17,20231201,002757.SZ,专用设备,南兴股份,9.99,,87782163.0,135103,135103,0,1/1,1,U
18,20231201,002767.SZ,仪器仪表,先锋电子,9.99,,24831287.0,100951,100951,0,2/2,2,U
19,20231201,002858.SZ,文化传媒,力盛体育,10.01,,74979072.0,132342,132342,0,1/1,1,U
20,20231201,300418.SZ,互联网服,昆仑万维,20.0,,356109408.0,135821,135821,0,1/1,1,U
21,20231201,300494.SZ,游戏,盛天网络,20.03,,100850180.0,132115,132115,0,1/1,1,U
22,20231201,300624.SZ,软件开发,万兴科技,20.0,,55385385.0,141633,143457,1,1/1,1,U
23,20231201,300781.SZ,文化传媒,因赛集团,20.0,,62017401.0,93912,93912,0,1/1,1,U
24,20231201,301052.SZ,文化传媒,果麦文化,19.99,,50382525.0,135954,135954,0,1/1,1,U
25,20231201,600128.SH,贸易行业,苏豪弘业,10.01,,48589000.0,93147,93502,3,1/1,1,U
26,20231201,600178.SH,汽车零部件,东安动力,9.99,,66170236.0,102516,112046,0,9/17,7,U
27,20231201,600228.SH,互联网服,返利科技,9.99,,85616452.0,93114,93114,0,1/1,1,U
28,20231201,600246.SH,房地产开发,万通发展,9.97,,23613560.0,133746,142531,4,1/1,1,U
29,20231201,600250.SH,贸易行业,南京商旅,10.02,,158309055.0,92501,92501,0,4/4,4,U
30,20231201,600408.SH,煤炭行业,安泰集团,10.16,,4286964.0,95824,145103,2,1/1,1,U
31,20231201,600571.SH,互联网服,信雅达,9.96,,256516998.0,92502,92502,0,2/2,2,U
32,20231201,600593.SH,旅游酒店,大连圣亚,10.02,,51409926.0,93008,93008,0,2/2,2,U
33,20231201,600661.SH,教育,昂立教育,10.03,,37423227.0,100139,100139,0,1/1,1,U
34,20231201,600686.SH,汽车整车,金龙汽车,10.01,,85659754.0,105029,105029,0,1/1,1,U
35,20231201,600730.SH,教育,中国高科,10.02,,708981.0,134353,150000,6,1/1,1,U
36,20231201,601595.SH,文化传媒,上海电影,10.01,,10640740.0,140509,140509,0,1/1,1,U
37,20231201,603023.SH,汽车零部件,威帝股份,9.98,,60303228.0,93001,102728,8,3/3,3,U
38,20231201,603189.SH,软件开发,网达软件,10.02,,35105192.0,93209,94345,2,1/1,1,U
39,20231201,603211.SH,汽车零部件,晋拓股份,9.98,,330639810.0,100406,100406,0,4/4,4,U
40,20231201,603536.SH,食品饮料,惠发食品,9.99,,39514962.0,93249,130343,4,6/6,6,U
41,20231201,603598.SH,文化传媒,引力传媒,10.01,,60343506.0,94242,95800,2,7/12,1,U
42,20231201,603697.SH,食品饮料,有友食品,10.02,,16290947.0,93830,134906,3,1/1,1,U
43,20231201,603719.SH,食品饮料,良品铺子,10.01,,55187502.0,93109,93109,0,1/1,1,U
44,20231201,603721.SH,文化传媒,中广天择,10.0,,109291555.0,93000,93000,0,6/9,2,U
45,20231201,603860.SH,工程咨询,中公高科,9.99,,8931424.0,134305,134335,1,1/1,1,U
46,20231201,603918.SH,互联网服,金桥信息,9.98,,37636016.0,134928,134928,0,1/1,1,U
47,20231201,605151.SH,汽车零部件,西上海,10.0,,56784949.0,130831,130831,0,1/1,1,U
48,20231201,605218.SH,光学光电,伟时电子,10.01,,151032340.0,143314,143314,0,6/9,1,U
49,20231201,605577.SH,文化传媒,龙版传媒,9.97,,70157596.0,134730,134730,0,4/8,1,U
0,20231201,002952.SZ,光学光电,亚世光电,-10.01,82583695.0,12782924.0,,141657,13,,1,D
1,20231201,600523.SH,汽车零部件,贵航股份,-9.98,509779116.0,59793502.0,,135659,15,,1,D
0,20231201,000710.SZ,医疗器械,贝瑞基因,7.17,,,93315,,3,0/0,,Z
1,20231201,000757.SZ,汽车服务,浩物股份,3.8,,,112521,,1,0/0,,Z
2,20231201,000759.SZ,商业百货,中百集团,4.09,,,94527,,1,0/0,,Z
3,20231201,000762.SZ,能源金属,西藏矿业,6.57,,,134836,,5,0/0,,Z
4,20231201,001219.SZ,食品饮料,青岛食品,5.21,,,95530,,1,0/0,,Z
5,20231201,002494.SZ,纺织服装,华斯股份,5.63,,,105336,,4,0/0,,Z
6,20231201,002561.SZ,商业百货,徐家汇,-3.73,,,93206,,1,1/2,,Z
7,20231201,002861.SZ,消费电子,瀛通通讯,5.74,,,93533,,3,0/0,,Z
8,20231201,002927.SZ,电网设备,泰永长征,-2.99,,,93054,,1,2/3,,Z
9,20231201,003010.SZ,互联网服,若羽臣,7.11,,,94421,,8,0/0,,Z
10,20231201,600249.SH,美容护理,两面针,4.31,,,95648,,4,0/0,,Z
11,20231201,600889.SH,化纤行业,南京化纤,2.46,,,93127,,3,0/0,,Z
12,20231201,601279.SH,汽车零部件,英利汽车,3.13,,,112256,,4,1/2,,Z
13,20231201,603108.SH,医疗服务,润达医疗,7.68,,,143101,,1,0/0,,Z
14,20231201,603178.SH,汽车零部件,圣龙股份,6.06,,,112817,,2,0/0,,Z
15,20231201,603488.SH,专用设备,展鹏科技,8.26,,,94858,,1,0/0,,Z
16,20231201,603535.SH,物流行业,嘉诚国际,7.75,,,93120,,3,0/0,,Z
0,20231204,000032.SZ,通信设备,深桑达Ａ,10.02,,122638737.0,94903,94903,0,1/1,1,U
1,20231204,000626.SZ,贸易行业,远大控股,9.96,,34580744.0,101242,101242,0,1/1,1,U
2,20231204,000757.SZ,汽车服务,浩物股份,10.05,,54946195.0,95657,95657,0,1/1,1,U
3,20231204,000766.SZ,化学制药,通化金马,10.03,,110617843.0,101657,102648,2,1/1,1,U
4,20231204,000868.SZ,汽车整车,安凯客车,9.93,,180980738.0,92500,92500,0,1/1,1,U
5,20231204,000903.SZ,汽车零部件,云内动力,9.86,,212419053.0,93233,93233,0,3/6,1,U
6,20231204,001314.SZ,消费电子,亿道信息,10.0,,46205159.0,94839,94839,0,1/1,1,U
7,20231204,002122.SZ,通用设备,汇洲智能,9.93,,45025191.0,93257,93933,2,1/1,1,U
8,20231204,002176.SZ,电机,江特电机,9.97,,64211416.0,110430,143542,1,1/1,1,U
9,20231204,002189.SZ,光学光电,中光学,10.0,,77364640.0,95154,95154,0,1/1,1,U
10,20231204,002199.SZ,电子元件,东晶电子,9.97,,50763999.0,131127,131127,0,1/1,1,U
11,20231204,002201.SZ,玻璃玻纤,正威新材,9.96,,213797608.0,104842,104842,0,1/1,1,U
12,20231204,002280.SZ,软件开发,联络互动,9.93,,9103078.0,94112,145115,5,1/1,1,U
13,20231204,002313.SZ,通信设备,日海智能,10.02,,91122107.0,93009,93009,0,3/3,3,U
14,20231204,002428.SZ,小金属,云南锗业,10.02,,85384894.0,101536,101536,0,1/1,1,U
15,20231204,002566.SZ,中药,益盛药业,10.02,,38537134.0,103309,103309,0,1/1,1,U
16,20231204,002692.SZ,电网设备,远程股份,9.93,,24467038.0,103851,104012,1,1/1,1,U
17,20231204,002766.SZ,互联网服,索菱股份,9.95,,28183530.0,100148,100148,0,1/1,1,U
18,20231204,002933.SZ,航天航空,新兴装备,10.0,,23059560.0,130551,132542,3,1/1,1,U
19,20231204,300085.SZ,软件开发,银之杰,19.97,,187403009.0,94648,94648,0,1/1,1,U
20,20231204,300781.SZ,文化传媒,因赛集团,20.01,,87372166.0,93057,93736,1,2/2,2,U
21,20231204,300822.SZ,消费电子,贝仕达克,19.99,,24607738.0,93400,110339,1,1/1,1,U
22,20231204,600088.SH,文化传媒,中视传媒,10.03,,29359255.0,94603,94648,1,1/1,1,U
23,20231204,600128.SH,贸易行业,苏豪弘业,10.0,,65381019.0,93135,93938,4,2/2,2,U
24,20231204,600178.SH,汽车零部件,东安动力,10.0,,52592275.0,93538,135822,7,10/18,8,U
25,20231204,600228.SH,互联网服,返利科技,9.99,,118032921.0,92502,92502,0,2/2,2,U
26,20231204,600250.SH,贸易行业,南京商旅,10.05,,127163758.0,92502,92502,0,5/5,5,U
27,20231204,600287.SH,商业百货,江苏舜天,10.04,,55352010.0,94418,95454,1,1/1,1,U
28,20231204,600386.SH,汽车服务,北巴传媒,10.05,,27454590.0,132007,132007,0,1/1,1,U
29,20231204,600444.SH,专用设备,国机通用,10.03,,51949807.0,93540,93540,0,1/1,1,U
30,20231204,600463.SH,房地产开发,空港股份,9.96,,79414101.0,112927,112927,0,1/1,1,U
31,20231204,600571.SH,互联网服,信雅达,9.97,,803609925.0,92502,92502,0,3/3,3,U
32,20231204,600615.SH,小金属,丰华股份,9.99,,71632418.0,134044,134044,0,1/1,1,U
33,20231204,600661.SH,教育,昂立教育,9.99,,48369409.0,92503,93836,2,2/2,2,U
34,20231204,600853.SH,工程建设,龙建股份,10.1,,58597710.0,134350,134453,1,1/1,1,U
35,20231204,600975.SH,农牧饲渔,新五丰,10.01,,24763601.0,130541,132847,2,1/1,1,U
36,20231204,601188.SH,铁路公路,龙江交通,10.05,,24510512.0,134620,134620,0,1/1,1,U
37,20231204,601798.SH,专用设备,蓝科高新,9.99,,1910968.0,93209,145530,14,2/3,1,U
38,20231204,603009.SH,汽车零部件,北特科技,10.02,,31943700.0,132402,132402,0,1/1,1,U
39,20231204,603023.SH,汽车零部件,威帝股份,9.94,,19670956.0,92501,144007,2,4/4,4,U
40,20231204,603033.SH,橡胶制品,三维股份,10.01,,23775734.0,111712,111712,0,1/1,1,U
41,20231204,603106.SH,计算机设,恒银科技,10.07,,52823777.0,95214,95214,0,1/1,1,U
42,20231204,603189.SH,软件开发,网达软件,9.99,,125679776.0,92500,92500,0,2/2,2,U
43,20231204,603516.SH,计算机设,淳中科技,10.0,,17255917.0,135232,141941,1,1/1,1,U
44,20231204,603536.SH,食品饮料,惠发食品,10.01,,6417642.0,142331,144328,11,7/7,7,U
45,20231204,603598.SH,文化传媒,引力传媒,10.01,,93295834.0,93254,145612,3,8/13,2,U
46,20231204,603719.SH,食品饮料,良品铺子,9.99,,39843895.0,142000,142118,2,2/2,2,U
47,20231204,603721.SH,文化传媒,中广天择,10.01,,207060803.0,92502,92502,0,7/10,3,U
48,20231204,603819.SH,电机,神力股份,10.01,,50681835.0,101054,101054,0,1/1,1,U
49,20231204,603860.SH,工程咨询,中公高科,9.99,,153580354.0,92501,92501,0,2/2,2,U
50,20231204,603861.SH,电网设备,白云电器,10.04,,57498482.0,93427,93427,0,1/1,1,U
51,20231204,605218.SH,光学光电,伟时电子,10.0,,162736295.0,135406,135448,1,10/20,2,U
52,20231204,605289.SH,装修装饰,罗曼股份,10.01,,68063253.0,93028,93028,0,1/1,1,U
53,20231204,605577.SH,文化传媒,龙版传媒,10.0,,39136020.0,111807,130001,2,5/9,2,U
0,20231204,002821.SZ,医疗服务,凯莱英,-10.0,48043069.0,8960155.0,,145157,2,,1,D
1,20231204,603353.SH,石油行业,和顺石油,-10.0,74027724.0,21318.0,,144601,15,,1,D
0,20231204,000628.SZ,工程建设,高新发展,-5.64,,,100345,,2,1/2,,Z
1,20231204,002767.SZ,仪器仪表,先锋电子,4.54,,,141348,,1,2/3,,Z
2,20231204,003008.SZ,专业服务,开普检测,6.8,,,133630,,4,0/0,,Z
3,20231204,300158.SZ,化学制药,振东制药,14.73,,,103633,,1,0/0,,Z
4,20231204,600133.SH,工程建设,东湖高新,8.97,,,142813,,1,0/0,,Z
5,20231204,600202.SH,电源设备,哈空调,4.62,,,140144,,1,0/0,,Z
6,20231204,600686.SH,汽车整车,金龙汽车,0.68,,,93258,,1,1/2,,Z
7,20231204,600692.SH,房地产开发,亚通股份,3.46,,,110736,,1,0/0,,Z
8,20231204,600753.SH,贸易行业,庚星股份,4.61,,,102000,,1,0/0,,Z
9,20231204,600883.SH,农牧饲渔,博闻科技,4.18,,,94350,,1,0/0,,Z
10,20231204,601599.SH,纺织服装,浙文影业,6.39,,,130849,,4,0/0,,Z
11,20231204,603322.SH,通信服务,超讯通信,8.23,,,95324,,1,0/0,,Z
12,20231204,605228.SH,汽车零部件,神通科技,8.14,,,100816,,4,0/0,,Z
0,20231205,000155.SZ,电力行业,川能动力,9.97,,54076155.0,94648,94648,0,1/1,1,U
1,20231205,000609.SZ,房地产开发,中迪投资,9.94,,117816732.0,100630,100630,0,1/1,1,U
2,20231205,000710.SZ,医疗器械,贝瑞基因,10.0,,72581454.0,93248,100100,2,1/1,1,U
3,20231205,000759.SZ,商业百货,中百集团,9.94,,4872212.0,131445,145557,1,1/1,1,U
4,20231205,000766.SZ,化学制药,通化金马,10.0,,95119073.0,95112,132527,9,2/2,2,U
5,20231205,000903.SZ,汽车零部件,云内动力,9.91,,109212828.0,93115,100903,1,4/7,2,U
6,20231205,001314.SZ,消费电子,亿道信息,9.99,,86014102.0,94854,94854,0,2/2,2,U
7,20231205,001318.SZ,食品饮料,阳光乳业,10.04,,30801992.0,93603,93603,0,1/1,1,U
8,20231205,002451.SZ,电网设备,摩恩电气,10.0,,181984715.0,93100,93324,1,1/1,1,U
9,20231205,002702.SZ,食品饮料,海欣食品,9.94,,55118474.0,93812,93812,0,2/4,1,U
10,20231205,300106.SZ,食品饮料,西部牧业,20.04,,52617754.0,93727,94421,1,1/1,1,U
11,20231205,300255.SZ,化学制药,常山药业,19.98,,11109397.0,135745,145621,4,1/1,1,U
12,20231205,300560.SZ,通信服务,中富通,20.0,,49298937.0,92503,95936,1,1/1,1,U
13,20231205,600178.SH,汽车零部件,东安动力,9.99,,100578845.0,104442,104515,1,11/19,9,U
14,20231205,600250.SH,贸易行业,南京商旅,9.98,,137498055.0,92502,92502,0,6/6,6,U
15,20231205,600287.SH,商业百货,江苏舜天,10.07,,40991053.0,93148,94436,4,5/10,2,U
16,20231205,600327.SH,医疗服务,大东方,10.07,,35791280.0,93722,94031,2,1/1,1,U
17,20231205,600358.SH,文化传媒,国旅联合,10.06,,17873428.0,93708,93708,0,1/1,1,U
18,20231205,600444.SH,专用设备,国机通用,10.02,,82412542.0,92503,92503,0,2/2,2,U
19,20231205,600513.SH,化学制药,联环药业,10.02,,78087456.0,135356,135356,0,1/1,1,U
20,20231205,600571.SH,互联网服,信雅达,10.04,,537217354.0,92502,92502,0,4/4,4,U
21,20231205,600604.SH,房地产服务,市北高新,9.92,,10242339.0,94251,110821,7,1/1,1,U
22,20231205,600661.SH,教育,昂立教育,9.96,,31570959.0,93129,144011,2,3/3,3,U
23,20231205,600889.SH,化纤行业,南京化纤,10.05,,14374908.0,93428,95410,1,1/1,1,U
24,20231205,600960.SH,汽车零部件,渤海汽车,10.04,,31597030.0,93231,101958,6,1/1,1,U
25,20231205,603006.SH,汽车零部件,联明股份,10.04,,33259750.0,93150,93229,1,3/6,1,U
26,20231205,603106.SH,计算机设,恒银科技,9.95,,23047335.0,133008,145250,3,2/2,2,U
27,20231205,603178.SH,汽车零部件,圣龙股份,10.01,,160302528.0,142333,142333,0,1/1,1,U
28,20231205,603272.SH,装修装饰,联翔股份,10.02,,5879518.0,102350,145638,5,1/1,1,U
29,20231205,603536.SH,食品饮料,惠发食品,9.99,,73521176.0,94027,94127,1,8/8,8,U
30,20231205,603696.SH,食品饮料,安记食品,10.01,,21757462.0,95934,133837,3,1/1,1,U
31,20231205,603721.SH,文化传媒,中广天择,10.0,,144528227.0,93028,93028,0,8/11,4,U
32,20231205,603725.SH,化学制品,天安新材,9.97,,17996988.0,103212,140639,2,1/1,1,U
33,20231205,603860.SH,工程咨询,中公高科,10.01,,43857225.0,92503,92503,0,3/3,3,U
34,20231205,605179.SH,食品饮料,一鸣食品,10.03,,101346517.0,93214,93214,0,1/1,1,U
35,20231205,605218.SH,光学光电,伟时电子,10.01,,108404660.0,142002,142123,1,11/21,3,U
36,20231205,605339.SH,食品饮料,南侨食品,10.01,,7268197.0,101626,145456,2,1/1,1,U
37,20231205,605567.SH,食品饮料,春雪食品,9.97,,25236801.0,103507,103507,0,1/1,1,U
38,20231205,605577.SH,文化传媒,龙版传媒,9.99,,62080704.0,93226,93729,2,6/10,3,U
0,20231205,603496.SH,互联网服,恒为科技,-10.0,70549228.0,12511997.0,,145303,2,,1,D
1,20231205,603985.SH,风电设备,恒润股份,-10.0,4591290818.0,267015908.0,,93802,2,,1,D
0,20231205,000757.SZ,汽车服务,浩物股份,-2.82,,,92500,,1,1/2,,Z
1,20231205,000762.SZ,能源金属,西藏矿业,7.27,,,101830,,1,0/0,,Z
2,20231205,002117.SZ,造纸印刷,东港股份,3.89,,,100742,,1,0/0,,Z
3,20231205,002343.SZ,文化传媒,慈文传媒,4.54,,,143200,,1,0/0,,Z
4,20231205,002355.SZ,汽车零部件,兴民智通,6.19,,,111342,,2,0/0,,Z
5,20231205,002786.SZ,专用设备,银宝山新,7.74,,,95739,,2,9/18,,Z
6,20231205,002970.SZ,计算机设,锐明技术,0.98,,,111903,,2,0/0,,Z
7,20231205,300984.SZ,通用设备,金沃股份,10.98,,,93333,,1,0/0,,Z
8,20231205,600053.SH,多元金融,九鼎投资,8.57,,,105207,,2,0/0,,Z
9,20231205,600249.SH,美容护理,两面针,4.65,,,95157,,2,0/0,,Z
10,20231205,600386.SH,汽车服务,北巴传媒,0.0,,,93030,,1,1/2,,Z
11,20231205,600678.SH,水泥建材,四川金顶,5.38,,,105036,,2,0/0,,Z
12,20231205,603121.SH,汽车零部件,华培动力,4.47,,,103700,,4,0/0,,Z
13,20231205,603286.SH,汽车零部件,日盈电子,7.42,,,143625,,4,5/9,,Z
14,20231205,603803.SH,通信设备,瑞斯康达,3.75,,,94639,,1,0/0,,Z
15,20231205,605136.SH,商业百货,丽人丽妆,4.06,,,94842,,1,0/0,,Z
16,20231205,605300.SH,食品饮料,佳禾食品,6.66,,,112628,,2,0/0,,Z
0,20231206,000546.SZ,环保行业,金圆股份,10.05,,64727936.0,100339,100339,0,1/1,1.0,U
1,20231206,000802.SZ,文化传媒,北京文化,9.95,,42393046.0,94257,103206,7,1/1,1.0,U
2,20231206,002256.SZ,电网设备,兆新股份,10.2,,22407840.0,93545,93709,1,1/1,1.0,U
3,20231206,002451.SZ,电网设备,摩恩电气,9.99,,304445079.0,92500,92500,0,2/2,2.0,U
4,20231206,002458.SZ,农牧饲渔,益生股份,10.01,,13596018.0,103942,142321,10,1/1,1.0,U
5,20231206,002510.SZ,汽车零部件,天汽模,10.08,,236838598.0,92500,92500,0,1/1,1.0,U
6,20231206,002756.SZ,钢铁行业,永兴材料,10.0,,100504618.0,94318,95451,1,1/1,1.0,U
7,20231206,002766.SZ,互联网服,索菱股份,9.95,,2775682.0,93157,145503,10,2/3,1.0,U
8,20231206,002786.SZ,专用设备,银宝山新,10.01,,139485851.0,135406,135406,0,10/19,1.0,U
9,20231206,002858.SZ,文化传媒,力盛体育,9.98,,30858929.0,133333,141512,1,2/4,1.0,U
10,20231206,002888.SZ,消费电子,惠威科技,9.99,,80117754.0,103954,103954,0,1/1,1.0,U
11,20231206,002955.SZ,光学光电,鸿合科技,9.99,,133705772.0,132348,132348,0,1/1,1.0,U
12,20231206,300340.SZ,电池,科恒股份,20.03,,57857044.0,94154,94154,0,1/1,1.0,U
13,20231206,300781.SZ,文化传媒,因赛集团,19.99,,2384634.0,100406,145406,3,3/4,1.0,U
14,20231206,600133.SH,工程建设,东湖高新,10.04,,47945236.0,104830,135300,5,1/1,1.0,U
15,20231206,600218.SH,汽车零部件,全柴动力,9.98,,74057901.0,140856,140856,0,1/1,1.0,U
16,20231206,600228.SH,互联网服,返利科技,10.0,,37211394.0,132543,134725,4,3/4,1.0,U
17,20231206,600241.SH,电池,时代万恒,10.01,,13655556.0,101311,101311,0,1/1,1.0,U
18,20231206,600250.SH,贸易行业,南京商旅,10.01,,73508850.0,92501,143552,3,7/7,7.0,U
19,20231206,600302.SH,专用设备,标准股份,10.03,,53624632.0,95753,95753,0,1/1,1.0,U
20,20231206,600375.SH,工程机械,汉马科技,9.97,,41160301.0,101553,101553,0,1/1,1.0,U
21,20231206,600386.SH,汽车服务,北巴传媒,9.98,,12673906.0,95427,142426,14,2/3,1.0,U
22,20231206,600444.SH,专用设备,国机通用,9.99,,48744689.0,93838,93838,0,3/3,3.0,U
23,20231206,600571.SH,互联网服,信雅达,10.01,,391806132.0,93025,93025,0,5/5,5.0,U
24,20231206,600630.SH,纺织服装,龙头股份,9.96,,46365164.0,110811,130114,1,1/1,1.0,U
25,20231206,600661.SH,教育,昂立教育,10.02,,27358818.0,134846,145031,6,4/4,4.0,U
26,20231206,600678.SH,水泥建材,四川金顶,10.05,,81428371.0,93511,93511,0,1/1,1.0,U
27,20231206,600715.SH,游戏,文投控股,10.22,,48920604.0,130233,130724,1,1/1,1.0,U
28,20231206,600889.SH,化纤行业,南京化纤,10.06,,16183796.0,93036,134333,4,2/2,2.0,U
29,20231206,600981.SH,贸易行业,汇鸿集团,10.1,,102832281.0,92501,92501,0,1/1,1.0,U
30,20231206,601999.SH,文化传媒,出版传媒,10.03,,21267546.0,100018,100121,1,1/1,1.0,U
31,20231206,603006.SH,汽车零部件,联明股份,10.01,,60044136.0,93017,93017,0,4/7,2.0,U
32,20231206,603161.SH,汽车零部件,科华控股,10.02,,74355952.0,93341,93341,0,1/1,1.0,U
33,20231206,603276.SH,化学原料,恒兴新材,10.0,,48611674.0,102031,102107,1,1/1,1.0,U
34,20231206,603399.SH,小金属,吉翔股份,9.99,,110184712.0,93250,93359,1,1/1,1.0,U
35,20231206,603725.SH,化学制品,天安新材,10.01,,63516851.0,134505,134523,1,2/2,2.0,U
36,20231206,605179.SH,食品饮料,一鸣食品,10.01,,122965774.0,92502,92502,0,2/2,2.0,U
37,20231206,605577.SH,文化传媒,龙版传媒,10.0,,49005201.0,93055,94601,2,7/11,4.0,U
0,20231206,603286.SH,汽车零部件,日盈电子,-10.01,44822574.0,4685472.0,,145303,3,,1.0,D
1,20231206,603985.SH,风电设备,恒润股份,-9.99,1371119530.0,1033226608.0,,92504,0,,2.0,D
