,trade_date,ts_code,industry,name,pct_chg,limit_amount,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
16,20231222,002624.SZ,游戏,完美世界,-9.98,242367068.0,124155227.0,,131718,6,,1.0,D
17,20231222,002693.SZ,生物制品,双成药业,-9.99,46973796.0,6581534.0,,144127,2,,1.0,D
18,20231222,002712.SZ,文化传媒,思美传媒,-10.04,45826554.0,35437263.0,,132754,1,,1.0,D
19,20231222,002806.SZ,有色金属,华锋股份,-10.01,28095725.0,11330350.0,,141506,4,,1.0,D
20,20231222,002858.SZ,文化传媒,力盛体育,-10.02,32741080.0,22338648.0,,135327,2,,1.0,D
21,20231222,002861.SZ,消费电子,瀛通通讯,-10.02,39533902.0,6618778.0,,143921,3,,1.0,D
22,20231222,002862.SZ,家用轻工,实丰文化,-10.01,59630362.0,49507600.0,,133736,2,,2.0,D
23,20231222,002888.SZ,消费电子,惠威科技,-9.99,26599109.0,22853286.0,,142903,1,,1.0,D
24,20231222,002919.SZ,美容护理,名臣健康,-10.0,136485486.0,43134194.0,,131533,2,,1.0,D
25,20231222,002995.SZ,文化传媒,天地在线,-9.99,36970104.0,7784976.0,,142715,0,,1.0,D
26,20231222,600099.SH,交运设备,林海股份,-9.98,32149226.0,12099148.0,,141154,3,,1.0,D
27,20231222,600250.SH,贸易行业,南京商旅,-9.97,47317189.0,35676288.0,,134812,4,,1.0,D
28,20231222,600355.SH,通信设备,精伦电子,-9.98,43899998.0,128582.0,,145658,4,,1.0,D
29,20231222,600358.SH,文化传媒,国旅联合,-9.95,2616676125.0,23734084.0,,132752,4,,1.0,D
30,20231222,600373.SH,文化传媒,中文传媒,-10.01,61604111.0,14617513.0,,135636,3,,2.0,D
31,20231222,600421.SH,通用设备,华嵘控股,-9.98,15245120.0,14774816.0,,134705,1,,1.0,D
32,20231222,600571.SH,互联网服,信雅达,-9.97,120852081.0,134385127.0,,131609,5,,1.0,D
33,20231222,600610.SH,化学原料,中毅达,-10.02,64106892.0,19859472.0,,135032,1,,1.0,D
34,20231222,600633.SH,游戏,浙数文化,-10.03,144211585.0,146358115.0,,131903,5,,1.0,D
35,20231222,600692.SH,房地产开发,亚通股份,-10.05,62863342.0,16347858.0,,140647,7,,1.0,D
36,20231222,600715.SH,游戏,文投控股,-9.93,97480175.0,54176766.0,,134932,3,,1.0,D
37,20231222,601595.SH,文化传媒,上海电影,-10.0,26107280.0,153439091.0,,130210,0,,1.0,D
38,20231222,601801.SH,文化传媒,皖新传媒,-9.97,8966187.0,4184719.0,,143747,1,,1.0,D
39,20231222,601900.SH,文化传媒,南方传媒,-9.97,51567134.0,24408713.0,,132333,7,,1.0,D
40,20231222,603103.SH,文化传媒,横店影视,-10.01,1537424604.0,23701386.0,,135358,3,,1.0,D
41,20231222,603106.SH,计算机设,恒银科技,-10.05,61387930.0,905268.0,,150000,7,,1.0,D
42,20231222,603230.SH,文化传媒,内蒙新华,-9.98,52803168.0,7239120.0,,144433,7,,1.0,D
43,20231222,603258.SH,游戏,电魂网络,-10.0,24952320.0,57990758.0,,130541,1,,1.0,D
44,20231222,603444.SH,游戏,吉比特,-10.0,90359416.0,141694257.0,,130101,0,,1.0,D
45,20231222,603533.SH,文化传媒,掌阅科技,-10.01,44931000.0,49614840.0,,133817,0,,1.0,D
46,20231222,603721.SH,文化传媒,中广天择,-10.01,70734095.0,64167846.0,,131918,1,,1.0,D
47,20231222,603729.SH,文化传媒,龙韵股份,-10.01,585059668.0,43913884.0,,130237,0,,1.0,D
48,20231222,605577.SH,文化传媒,龙版传媒,-10.0,79420948.0,49748736.0,,132143,4,,1.0,D
0,20231222,001269.SZ,光伏设备,欧晶科技,7.49,,,111242,,2,1/2,,Z
1,20231222,001314.SZ,消费电子,亿道信息,-0.08,,,94815,,3,3/6,,Z
2,20231222,002176.SZ,电机,江特电机,7.85,,,111812,,2,0/0,,Z
3,20231222,002189.SZ,光学光电,中光学,6.13,,,94254,,2,0/0,,Z
4,20231222,002328.SZ,汽车零部件,新朋股份,2.76,,,130030,,1,0/0,,Z
5,20231222,002397.SZ,纺织服装,梦洁股份,2.34,,,93400,,2,0/0,,Z
6,20231222,002457.SZ,装修建材,青龙管业,4.55,,,100403,,1,0/0,,Z
7,20231222,002494.SZ,纺织服装,华斯股份,-3.03,,,92500,,1,1/2,,Z
8,20231222,002495.SZ,食品饮料,佳隆股份,4.9,,,94657,,1,0/0,,Z
9,20231222,002578.SZ,有色金属,闽发铝业,4.61,,,112254,,1,0/0,,Z
10,20231222,002613.SZ,玻璃玻纤,北玻股份,-2.06,,,92500,,1,1/2,,Z
11,20231222,002615.SZ,家用轻工,哈尔斯,-2.99,,,92500,,1,1/2,,Z
12,20231222,002933.SZ,航天航空,新兴装备,8.71,,,94136,,6,0/0,,Z
13,20231222,600293.SH,玻璃玻纤,三峡新材,0.31,,,93036,,1,0/0,,Z
14,20231222,600630.SH,纺织服装,龙头股份,4.93,,,93708,,4,7/13,,Z
15,20231222,600764.SH,计算机设,中国海防,7.06,,,94114,,1,0/0,,Z
16,20231222,603193.SH,美容护理,润本股份,9.9,,,103304,,3,0/0,,Z
17,20231222,603380.SH,消费电子,易德龙,5.98,,,95456,,2,0/0,,Z
18,20231222,603608.SH,纺织服装,天创时尚,-6.14,,,92502,,3,1/2,,Z
19,20231222,603615.SH,塑料制品,茶花股份,9.22,,,102421,,4,0/0,,Z
20,20231222,603789.SH,专用设备,星光农机,-10.0,45540585.0,31664324.0,93028,141552,1,5/6,1.0,Z
21,20231222,603836.SH,物流行业,海程邦达,2.89,,,93959,,2,1/2,,Z
22,20231222,605117.SH,家电行业,德业股份,9.42,,,112406,,5,1/2,,Z
0,20231225,000078.SZ,医药商业,海王生物,10.17,,45519438.0,131733,131733,0,1/1,1,U
1,20231225,000890.SZ,通用设备,法尔胜,9.94,,96427892.0,93742,93742,0,1/1,1,U
2,20231225,001366.SZ,农牧饲渔,播恩集团,10.03,,80149478.0,110300,110300,0,1/1,1,U
3,20231225,002068.SZ,橡胶制品,黑猫股份,10.02,,57720536.0,134148,134148,0,1/1,1,U
4,20231225,002164.SZ,通用设备,宁波东力,10.05,,26031414.0,105524,105524,0,1/1,1,U
5,20231225,002189.SZ,光学光电,中光学,9.99,,100277834.0,93048,94515,2,1/1,1,U
6,20231225,002238.SZ,文化传媒,天威视讯,9.98,,21794377.0,95915,142224,11,1/1,1,U
7,20231225,002395.SZ,塑料制品,双象股份,9.99,,80268083.0,102542,102542,0,2/4,1,U
8,20231225,002495.SZ,食品饮料,佳隆股份,10.0,,41695377.0,100712,131830,2,1/1,1,U
9,20231225,002635.SZ,消费电子,安洁科技,10.0,,91780693.0,142500,142500,0,1/1,1,U
10,20231225,002682.SZ,物流行业,龙洲股份,9.97,,21171528.0,93036,145327,1,2/4,1,U
11,20231225,002748.SZ,化学原料,世龙实业,9.97,,113546032.0,92500,92500,0,3/3,3,U
12,20231225,002786.SZ,专用设备,银宝山新,10.02,,68766860.0,144821,144821,0,2/4,1,U
13,20231225,002805.SZ,化学原料,丰元股份,9.98,,31526619.0,95154,95154,0,1/1,1,U
14,20231225,002855.SZ,消费电子,捷荣技术,9.99,,55126437.0,93851,141751,1,4/6,3,U
15,20231225,002903.SZ,通用设备,宇环数控,10.01,,54906644.0,141906,141906,0,2/2,2,U
16,20231225,002933.SZ,航天航空,新兴装备,10.01,,8808942.0,110651,145548,5,1/1,1,U
17,20231225,002952.SZ,光学光电,亚世光电,10.01,,47994655.0,93448,95651,1,4/4,4,U
18,20231225,002962.SZ,光学光电,五方光电,10.01,,186238822.0,131018,131018,0,1/1,1,U
19,20231225,300530.SZ,电池,领湃科技,20.02,,36915736.0,94757,145154,3,3/3,3,U
20,20231225,600468.SH,电网设备,百利电气,9.96,,34316791.0,94109,100003,3,1/1,1,U
21,20231225,600630.SH,纺织服装,龙头股份,10.0,,101176725.0,100428,112749,8,8/14,1,U
22,20231225,601020.SH,有色金属,华钰矿业,10.03,,12758115.0,145604,145604,0,1/1,1,U
23,20231225,601360.SH,软件开发,三六零,9.96,,133254010.0,100915,130857,1,1/1,1,U
24,20231225,603079.SH,食品饮料,圣达生物,9.99,,30565008.0,93140,93140,0,1/1,1,U
25,20231225,603305.SH,汽车零部件,旭升集团,9.99,,56582368.0,93215,94006,1,1/1,1,U
26,20231225,603332.SH,化纤行业,苏州龙杰,9.97,,45348902.0,95200,95200,0,2/2,2,U
27,20231225,603348.SH,汽车零部件,文灿股份,9.99,,55109694.0,102522,102522,0,1/1,1,U
28,20231225,603536.SH,食品饮料,惠发食品,9.97,,51875941.0,133619,133619,0,1/1,1,U
29,20231225,603628.SH,光伏设备,清源股份,9.97,,26321070.0,93143,134228,6,3/3,3,U
30,20231225,603729.SH,文化传媒,龙韵股份,9.99,,54424090.0,132318,132318,0,6/11,1,U
31,20231225,603739.SH,农牧饲渔,蔚蓝生物,9.99,,28970687.0,93017,93017,0,1/1,1,U
32,20231225,603949.SH,汽车零部件,雪龙集团,9.98,,31690575.0,133429,133459,1,1/1,1,U
0,20231225,000701.SZ,商业百货,厦门信达,-10.0,22997214.0,4478848.0,,144703,1,,1,D
1,20231225,000892.SZ,文化传媒,欢瑞世纪,-9.91,77468836.0,1969210.0,,150000,2,,2,D
2,20231225,001331.SZ,物流行业,胜通能源,-10.01,24761075.0,17677027.0,,95415,2,,1,D
3,20231225,002308.SZ,计算机设,威创股份,-9.96,49381388.0,345719665.0,,92500,0,,1,D
4,20231225,002517.SZ,游戏,恺英网络,-9.96,598689987.0,1881950.0,,144736,12,,2,D
5,20231225,002558.SZ,游戏,巨人网络,-10.03,1259990615.0,169838293.0,,93227,1,,2,D
6,20231225,002571.SZ,家用轻工,德力股份,-9.96,53797536.0,30659060.0,,94245,3,,1,D
7,20231225,002615.SZ,家用轻工,哈尔斯,-10.04,298114144.0,41425352.0,,100803,5,,1,D
8,20231225,002647.SZ,多元金融,仁东控股,-9.94,51665784.0,55051620.0,,131206,1,,1,D
9,20231225,002861.SZ,消费电子,瀛通通讯,-9.98,71663292.0,14996131.0,,111915,11,,2,D
10,20231225,002919.SZ,美容护理,名臣健康,-9.99,109497429.0,3625438.0,,142727,1,,2,D
11,20231225,600099.SH,交运设备,林海股份,-9.97,33514404.0,23153145.0,,101015,5,,2,D
12,20231225,600421.SH,通用设备,华嵘控股,-10.04,388802526.0,14041258.0,,103505,9,,2,D
13,20231225,600679.SH,交运设备,上海凤凰,-9.96,86702187.0,18767536.0,,110438,21,,1,D
14,20231225,600692.SH,房地产开发,亚通股份,-10.03,82336451.0,14433675.0,,141358,13,,2,D
15,20231225,600818.SH,交运设备,中路股份,-9.98,33821010.0,2118250.0,,141824,15,,1,D
16,20231225,601022.SH,航运港口,宁波远洋,-10.01,239151594.0,5890328.0,,150000,20,,1,D
17,20231225,603090.SH,通用设备,宏盛股份,-9.98,37170309.0,29319997.0,,105617,0,,1,D
18,20231225,603231.SH,农牧饲渔,索宝蛋白,-10.0,81579192.0,20887939.0,,130749,11,,1,D
19,20231225,603389.SH,装修建材,亚振家居,-9.94,61651224.0,35062690.0,,103045,15,,1,D
20,20231225,603608.SH,纺织服装,天创时尚,-10.07,161483711.0,28856126.0,,104822,18,,1,D
21,20231225,603789.SH,专用设备,星光农机,-9.96,1162056869.0,181067511.0,,93113,1,,2,D
0,20231225,001239.SZ,专用设备,永达股份,-9.57,,,93100,,2,4/5,,Z
1,20231225,001314.SZ,消费电子,亿道信息,8.28,,,143045,,1,0/0,,Z
2,20231225,002442.SZ,橡胶制品,龙星化工,8.2,,,95603,,2,0/0,,Z
3,20231225,002512.SZ,计算机设,达华智能,7.62,,,93415,,1,0/0,,Z
4,20231225,002666.SZ,化学制品,德联集团,7.43,,,103451,,1,0/0,,Z
5,20231225,003021.SZ,电机,兆威机电,7.55,,,93330,,1,0/0,,Z
6,20231225,003028.SZ,消费电子,振邦智能,4.41,,,93539,,2,1/2,,Z
7,20231225,003040.SZ,通信设备,楚天龙,5.19,,,92500,,3,1/2,,Z
8,20231225,300461.SZ,专用设备,田中精机,13.36,,,100221,,1,0/0,,Z
9,20231225,600232.SH,纺织服装,金鹰股份,3.44,,,93059,,1,0/0,,Z
10,20231225,603276.SH,化学原料,恒兴新材,7.11,,,134436,,2,0/0,,Z
11,20231225,603825.SH,文化传媒,华扬联众,1.66,,,93130,,3,0/0,,Z
0,20231226,000422.SZ,化学原料,湖北宜化,10.03,,69836349.0,94430,94430,0,1/1,1,U
1,20231226,000536.SZ,光学光电,华映科技,10.14,,147397225.0,142024,142024,0,1/1,1,U
2,20231226,000766.SZ,化学制药,通化金马,10.02,,91002700.0,131106,131106,0,1/1,1,U
3,20231226,000892.SZ,文化传媒,欢瑞世纪,9.95,,5776260.0,93209,133851,16,1/1,1,U
4,20231226,001239.SZ,专用设备,永达股份,10.01,,82344152.0,92500,93548,0,5/6,1,U
5,20231226,001300.SZ,家用轻工,三柏硕,9.98,,38796120.0,94442,144224,6,2/4,1,U
6,20231226,001366.SZ,农牧饲渔,播恩集团,9.99,,52051734.0,92500,95003,1,2/2,2,U
7,20231226,002238.SZ,文化传媒,天威视讯,10.03,,69350168.0,94221,140600,9,2/2,2,U
8,20231226,002395.SZ,塑料制品,双象股份,10.01,,66517367.0,134815,134815,0,3/5,2,U
9,20231226,002442.SZ,橡胶制品,龙星化工,10.05,,15610492.0,95503,105954,5,1/1,1,U
10,20231226,002495.SZ,食品饮料,佳隆股份,10.0,,46414218.0,93057,94224,2,2/2,2,U
11,20231226,002584.SZ,电子化学,西陇科学,9.95,,77171533.0,95948,100257,2,1/1,1,U
12,20231226,002632.SZ,塑料制品,道明光学,9.99,,57627733.0,104518,105800,1,1/1,1,U
13,20231226,002682.SZ,物流行业,龙洲股份,10.06,,128124417.0,93815,93815,0,3/5,2,U
14,20231226,002748.SZ,化学原料,世龙实业,9.99,,128326379.0,93254,93254,0,4/4,4,U
15,20231226,002771.SZ,互联网服,真视通,10.02,,69249348.0,140006,140006,0,1/1,1,U
16,20231226,002855.SZ,消费电子,捷荣技术,10.0,,68591294.0,144057,144057,0,5/7,4,U
17,20231226,002942.SZ,农药兽药,新农股份,9.99,,28112473.0,93048,143330,2,2/4,1,U
18,20231226,002952.SZ,光学光电,亚世光电,10.01,,66168066.0,93642,103424,6,5/5,5,U
19,20231226,300505.SZ,化肥行业,川金诺,20.02,,40055311.0,94939,95148,1,1/1,1,U
20,20231226,600293.SH,玻璃玻纤,三峡新材,10.03,,10961352.0,104358,104358,0,1/1,1,U
21,20231226,600306.SH,商业百货,XR*ST商,5.04,,76858515.0,92501,92501,0,1/1,1,U
22,20231226,600610.SH,化学原料,中毅达,10.0,,28616247.0,132014,132014,0,3/6,1,U
23,20231226,600679.SH,交运设备,上海凤凰,10.03,,37818816.0,104230,104230,0,1/1,1,U
24,20231226,600769.SH,工程建设,祥龙电业,10.04,,2317556.0,95130,145554,3,1/1,1,U
25,20231226,603030.SH,装修装饰,XR*ST全,5.19,,25674505.0,92502,92502,0,1/1,1,U
26,20231226,603168.SH,化学制药,莎普爱思,9.97,,105459286.0,95104,95104,0,1/1,1,U
27,20231226,603188.SH,化学制品,亚邦股份,9.95,,33955766.0,100735,100859,1,1/1,1,U
28,20231226,603291.SH,公用事业,联合水务,10.03,,17817660.0,112352,112443,1,1/1,1,U
29,20231226,603329.SH,物流行业,上海雅仕,9.99,,44246045.0,95435,95435,0,1/1,1,U
30,20231226,603392.SH,生物制品,万泰生物,10.0,,24646424.0,140919,144758,1,1/1,1,U
31,20231226,603518.SH,纺织服装,锦泓集团,10.0,,13463610.0,93511,142547,2,1/1,1,U
32,20231226,603628.SH,光伏设备,清源股份,9.97,,55724872.0,101543,102955,2,4/4,4,U
33,20231226,603729.SH,文化传媒,龙韵股份,10.01,,36023228.0,93220,140947,11,7/12,2,U
34,20231226,603739.SH,农牧饲渔,蔚蓝生物,10.01,,87179232.0,92500,92500,0,2/2,2,U
35,20231226,603759.SH,公用事业,海天股份,10.04,,5054738.0,130603,141406,8,1/1,1,U
36,20231226,603767.SH,汽车零部件,中马传动,9.97,,82701256.0,102200,102200,0,1/1,1,U
37,20231226,603836.SH,物流行业,海程邦达,10.03,,86031397.0,93314,93314,0,2/4,1,U
38,20231226,603839.SH,纺织服装,安正时尚,10.03,,16040357.0,94154,94154,0,1/1,1,U
0,20231226,000032.SZ,通信设备,深桑达Ａ,-10.0,186128261.0,24528686.0,,143727,7,,1,D
1,20231226,002009.SZ,专用设备,天奇股份,-9.97,61730443.0,19021739.0,,141606,3,,1,D
2,20231226,002095.SZ,互联网服,生 意 宝,-10.0,93524991.0,15699450.0,,140742,8,,1,D
3,20231226,002308.SZ,计算机设,威创股份,-9.91,44801171.0,287355972.0,,92500,0,,2,D
4,20231226,603090.SH,通用设备,宏盛股份,-9.99,213866880.0,6471648.0,,143539,8,,2,D
5,20231226,603358.SH,汽车零部件,华达科技,-10.02,72617103.0,12442188.0,,143533,4,,1,D
6,20231226,603389.SH,装修建材,亚振家居,-10.03,897076517.0,19895929.0,,102831,5,,2,D
7,20231226,603595.SH,消费电子,东尼电子,-10.0,16045200.0,1580400.0,,145531,2,,1,D
8,20231226,603825.SH,文化传媒,华扬联众,-10.03,1659629112.0,41132223.0,,130314,7,,1,D
0,20231226,000619.SZ,装修建材,海螺新材,4.4,,,101724,,1,0/0,,Z
1,20231226,001255.SZ,化学原料,博菲电气,6.97,,,130000,,1,0/0,,Z
2,20231226,001258.SZ,电力行业,立新能源,6.91,,,103730,,1,0/0,,Z
3,20231226,002164.SZ,通用设备,宁波东力,7.21,,,102748,,1,1/2,,Z
4,20231226,002288.SZ,电子元件,超华科技,-4.25,,,93642,,1,0/0,,Z
5,20231226,600630.SH,纺织服装,龙头股份,8.37,,,145413,,2,8/15,,Z
6,20231226,603079.SH,食品饮料,圣达生物,3.05,,,92502,,2,1/2,,Z
7,20231226,603938.SH,化学制品,三孚股份,5.6,,,142317,,1,0/0,,Z
8,20231226,605218.SH,光学光电,伟时电子,7.46,,,105758,,2,0/0,,Z
0,20231227,001239.SZ,专用设备,永达股份,10.02,,58448344.0,93527,105739,3,6/7,2,U
1,20231227,001326.SZ,光学光电,联域股份,9.99,,34627107.0,94827,95512,2,1/1,1,U
2,20231227,001339.SZ,计算机设,智微智能,9.99,,80619057.0,93103,93103,0,1/1,1,U
3,20231227,001366.SZ,农牧饲渔,播恩集团,9.98,,100613077.0,93000,93000,0,3/3,3,U
4,20231227,001373.SZ,光学光电,翔腾新材,10.01,,57931495.0,110333,110333,0,1/1,1,U
5,20231227,002306.SZ,旅游酒店,中科云网,10.05,,71640624.0,93206,93206,0,4/7,1,U
6,20231227,002313.SZ,通信设备,日海智能,10.04,,144897636.0,101003,101003,0,1/1,1,U
7,20231227,002395.SZ,塑料制品,双象股份,10.01,,93101864.0,93112,93948,4,4/6,3,U
8,20231227,002561.SZ,商业百货,徐家汇,10.05,,48841380.0,134718,135018,2,1/1,1,U
9,20231227,002682.SZ,物流行业,龙洲股份,10.04,,78648970.0,93236,143251,1,4/6,3,U
10,20231227,002952.SZ,光学光电,亚世光电,9.99,,59644542.0,94727,102900,4,6/6,6,U
11,20231227,003007.SZ,软件开发,直真科技,10.01,,52075477.0,93618,93618,0,1/1,1,U
12,20231227,300264.SZ,互联网服,佳创视讯,20.06,,55491754.0,95109,95915,3,1/1,1,U
13,20231227,600186.SH,食品饮料,莲花健康,9.98,,59775927.0,105012,105012,0,1/1,1,U
14,20231227,600506.SH,石油行业,统一股份,10.02,,36016272.0,93859,94644,5,1/1,1,U
15,20231227,600520.SH,专用设备,文一科技,9.99,,103906839.0,100417,100417,0,1/1,1,U
16,20231227,600775.SH,通信设备,南京熊猫,9.97,,81468327.0,141725,141725,0,1/1,1,U
17,20231227,600892.SH,游戏,大晟文化,10.0,,59311560.0,93006,93006,0,1/1,1,U
18,20231227,603003.SH,贸易行业,龙宇股份,9.99,,74001099.0,93030,101057,2,1/1,1,U
19,20231227,603061.SH,半导体,金海通,10.0,,41790648.0,110019,110019,0,1/1,1,U
20,20231227,603106.SH,计算机设,恒银科技,10.01,,105594031.0,105835,105835,0,1/1,1,U
21,20231227,603168.SH,化学制药,莎普爱思,10.01,,42947095.0,93535,94638,3,2/2,2,U
22,20231227,603373.SH,专业服务,安邦护卫,10.0,,54491328.0,112643,112643,0,1/1,1,U
23,20231227,603530.SH,电网设备,神马电力,10.01,,69974735.0,135836,135836,0,1/1,1,U
24,20231227,603536.SH,食品饮料,惠发食品,9.98,,52969609.0,103238,111529,1,2/3,1,U
25,20231227,603628.SH,光伏设备,清源股份,10.02,,28707310.0,100038,131802,14,5/5,5,U
26,20231227,603779.SH,酿酒行业,威龙股份,10.0,,72747359.0,130221,130809,3,4/7,1,U
27,20231227,605118.SH,光学光电,力鼎光电,10.02,,24791538.0,94220,103553,5,1/1,1,U
28,20231227,605179.SH,食品饮料,一鸣食品,9.98,,51844518.0,111657,111657,0,1/1,1,U
0,20231227,002103.SZ,家用轻工,广博股份,-10.01,108723880.0,77975934.0,,100212,7,,1,D
1,20231227,002123.SZ,通信服务,梦网科技,-10.02,88542330.0,46081147.0,,93542,0,,1,D
2,20231227,002164.SZ,通用设备,宁波东力,-10.01,98590141.0,20612118.0,,135015,3,,1,D
3,20231227,002269.SZ,纺织服装,美邦服饰,-9.78,54634414.0,4211806.0,,144251,4,,1,D
4,20231227,002308.SZ,计算机设,威创股份,-9.97,68129952.0,216639371.0,,92500,0,,3,D
5,20231227,002494.SZ,纺织服装,华斯股份,-10.0,119345090.0,19770156.0,,133839,8,,1,D
6,20231227,002640.SZ,贸易行业,跨境通,-9.93,177182145.0,156110875.0,,93030,0,,1,D
7,20231227,002855.SZ,消费电子,捷荣技术,-10.0,236840630.0,85552421.0,,144136,3,,1,D
8,20231227,002931.SZ,通用设备,锋龙股份,-10.0,57053102.0,45591295.0,,101651,3,,1,D
9,20231227,300551.SZ,计算机设,古鳌科技,-20.0,82006688.0,75709524.0,,134115,0,,1,D
10,20231227,600592.SH,通用设备,龙溪股份,-9.99,98354985.0,53591012.0,,95300,2,,1,D
11,20231227,603266.SH,塑料制品,天龙股份,-10.0,132130185.0,2205225.0,,145442,4,,1,D
12,20231227,603598.SH,文化传媒,引力传媒,-10.0,125511331.0,47180088.0,,135751,2,,1,D
13,20231227,603613.SH,互联网服,国联股份,-9.99,2077668648.0,585692285.0,,92501,0,,1,D
14,20231227,603729.SH,文化传媒,龙韵股份,-10.01,126443232.0,293037564.0,,93641,0,,1,D
15,20231227,603825.SH,文化传媒,华扬联众,-10.01,39983524.0,26543694.0,,134641,2,,2,D
16,20231227,605086.SH,采掘行业,龙高股份,-10.01,85491647.0,1700166.0,,145621,15,,1,D
0,20231227,000619.SZ,装修建材,海螺新材,5.72,,,94048,,2,0/0,,Z
1,20231227,002587.SZ,光学光电,奥拓电子,5.22,,,132148,,1,0/0,,Z
2,20231227,002596.SZ,水泥建材,海南瑞泽,5.26,,,110530,,2,0/0,,Z
3,20231227,002748.SZ,化学原料,世龙实业,-10.0,,,93003,,3,4/5,,Z
4,20231227,002771.SZ,互联网服,真视通,3.47,,,95842,,5,1/2,,Z
5,20231227,002945.SZ,证券,华林证券,5.63,,,112512,,1,0/0,,Z
6,20231227,002981.SZ,消费电子,朝阳科技,4.63,,,100230,,1,0/0,,Z
7,20231227,301318.SZ,消费电子,维海德,13.89,,,94200,,1,0/0,,Z
8,20231227,600621.SH,证券,华鑫股份,6.97,,,112822,,1,0/0,,Z
9,20231227,603037.SH,汽车零部件,凯众股份,4.84,,,93139,,1,0/0,,Z
10,20231227,603138.SH,软件开发,海量数据,4.48,,,93517,,2,0/0,,Z
11,20231227,603739.SH,农牧饲渔,蔚蓝生物,-4.34,,,93125,,1,2/3,,Z
12,20231227,605300.SH,食品饮料,佳禾食品,7.94,,,131447,,1,0/0,,Z
