,date,大金融,地产基建,大科技,公用事业,新能源,大消费,乡村振兴,汽车产业,医药生物,运输业,周期,高端制造,军工,社会服务,其他
404,20211008.0,1.0,2.0,4.0,4,1.0,3.0,4.0,1,2,4.0,2.0,3.0,4.0,4.0,3.0
405,20211011.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,1,1,4,2.0,3.0,4.0,3.0,4.0
406,20211012.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,1,2,4.0,3.0,3.0,4,4.0,4.0
407,20211013.0,2.0,4.0,3.0,4.0,1.0,4,3.0,1,1,4.0,3.0,2.0,2.0,4.0,4.0
408,20211014.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,1,1,4,2.0,2.0,2.0,3.0,4.0
409,20211015.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1,1,4,1.0,2.0,4.0,3.0,2.0
410,20211018.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2,1,4,1.0,1.0,3.0,4.0,2.0
411,20211019.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2,1,4,1.0,2.0,4.0,4.0,3.0
412,20211020.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2,1,4,1.0,2.0,4.0,4.0,2.0
413,20211021.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2,1,4.0,1.0,2.0,4.0,4,3.0
414,20211022.0,3.0,4,2.0,4.0,3.0,4.0,2.0,1,1,4.0,1.0,2.0,3.0,4.0,4.0
415,20211025.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1,1,4.0,1.0,2.0,4.0,4,3.0
416,20211026.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2,1,4.0,1.0,1.0,4.0,4,2.0
417,20211027.0,3.0,3.0,4,4.0,4.0,2.0,4.0,2,1,4.0,1.0,1.0,4.0,4,2.0
418,20211028.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1,1,4,1.0,2.0,4.0,4.0,2.0
419,20211029.0,3.0,4.0,4,3.0,2.0,2.0,4.0,2,1,4.0,1.0,1.0,4.0,3.0,4.0
420,20211101.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2,1,4,1.0,1.0,4.0,4.0,3.0
421,20211102.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2,1,4,1.0,1.0,4.0,4.0,3.0
422,20211103.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,2,1,4,1.0,1.0,4.0,4.0,4.0
423,20211104.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2,1,4.0,1.0,1.0,4.0,4,2.0
424,20211105.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2,1,4,1.0,1.0,4.0,4.0,3.0
425,20211108.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3,1,4.0,1.0,1.0,3.0,4,2.0
426,20211109.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,3.0,4,2.0
427,20211110.0,3.0,4.0,4,2.0,3.0,2.0,4.0,4,1,4.0,1.0,1.0,3.0,4.0,2.0
428,20211111.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4,1,4.0,1.0,1.0,3.0,4,2.0
429,20211112.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4,1,4,1.0,1.0,4,4,3.0
430,20211115.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3,1,4.0,1.0,1.0,4.0,4,2.0
431,20211116.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2,1,4.0,1.0,1.0,3.0,4,2.0
432,20211117.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2,1,4,1.0,1.0,4.0,4.0,2.0
433,20211118.0,4,4.0,3.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4,3.0
434,20211119.0,4,3.0,4.0,2.0,3.0,2.0,4.0,4,1,4,1.0,1.0,4.0,4.0,2.0
435,20211122.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,4,4.0,2.0
436,20211123.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,4,4.0,2.0
437,20211124.0,4,4.0,3.0,4.0,2.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
438,20211125.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
439,20211126.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
440,20211129.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3,1,4.0,1.0,1.0,4.0,4,2.0
441,20211130.0,4,3.0,4.0,3.0,2.0,2.0,4.0,3,1,4.0,1.0,1.0,4.0,4.0,2.0
442,20211201.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2,1,4.0,1.0,1.0,4,4.0,2.0
443,20211202.0,3.0,4.0,4.0,4,3.0,2.0,3.0,2,1,4.0,1.0,1.0,4.0,4.0,2.0
444,20211203.0,4.0,3.0,4,4.0,3.0,1.0,2.0,3,2,4.0,1.0,1.0,4.0,4.0,2.0
445,20211206.0,4.0,3.0,4,4.0,4.0,1.0,2.0,3,2,4,1.0,1.0,4.0,4.0,2.0
446,20211207.0,4.0,3.0,4,4,4.0,1.0,1.0,2,2,4.0,1.0,2.0,4.0,3.0,4.0
447,20211208.0,4,3.0,4,3.0,4.0,2.0,1.0,2,2,4.0,1.0,1.0,4.0,4.0,4.0
448,20211209.0,4,2.0,4,4.0,4.0,3.0,2.0,1,1,4.0,1.0,2.0,3.0,4.0,4.0
449,20211210.0,4.0,3.0,4,4.0,3.0,2.0,2.0,1,1,4.0,1.0,2.0,3.0,4.0,4.0
450,20211213.0,4.0,3.0,4,4.0,4.0,2.0,2.0,1,1,4,1.0,2.0,4.0,3.0,4.0
451,20211214.0,4.0,2.0,4,4.0,4.0,1.0,3.0,2,1,4.0,1.0,3.0,4.0,2.0,3.0
452,20211215.0,4,1.0,4.0,4.0,4.0,2.0,2.0,2,1,4.0,1.0,3.0,3.0,3.0,4.0
453,20211216.0,4,1.0,4.0,4.0,4.0,2.0,2.0,3,1,4.0,1.0,2.0,4.0,3.0,3.0
454,20211217.0,4,1.0,4.0,4.0,3.0,2.0,2.0,3,1,4.0,1.0,2.0,4.0,4.0,3.0
455,20211220.0,4,3.0,4.0,4.0,2.0,3.0,1.0,4,1,4.0,1.0,2.0,3.0,2.0,4.0
456,20211221.0,4.0,3.0,4,4.0,1.0,3.0,1.0,2,1,4.0,2.0,2.0,3.0,4.0,4.0
457,20211222.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,3,1,4,2.0,3.0,2.0,4.0,4.0
458,20211223.0,3.0,3.0,4,4.0,1.0,2.0,2.0,4,1,4,1.0,2.0,4.0,4.0,4.0
459,20211224.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,2,1,4,3.0,1.0,3.0,4.0,4.0
460,20211227.0,3.0,2.0,4,4.0,1.0,2.0,1.0,1,2,4.0,3.0,3.0,4.0,4.0,4.0
461,20211228.0,2.0,4.0,4,4.0,1.0,3.0,2.0,1,1,4.0,2.0,3.0,4.0,4.0,3.0
462,20211229.0,4.0,4.0,4,2.0,1.0,2.0,1.0,1,3,4.0,2.0,4.0,4.0,3.0,3.0
463,20211230.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,1,1,4,3.0,3.0,2.0,4.0,4.0
464,20211231.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1,1,4,4.0,4.0,2.0,4.0,3.0
465,20220104.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,2,1,4.0,4.0,3.0,1.0,4,3.0
466,20220105.0,2.0,4.0,4.0,4,1.0,2.0,3.0,1,1,4.0,4.0,3.0,2.0,4.0,3.0
467,20220106.0,2.0,4.0,4.0,4,1.0,3.0,2.0,1,1,4.0,3.0,4.0,2.0,4.0,3.0
468,20220107.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,2,1,4,3.0,3.0,2.0,4.0,4.0
469,20220110.0,2.0,3.0,4.0,4,1.0,2.0,1.0,2,1,4.0,4.0,4.0,3.0,4.0,3.0
470,20220111.0,2.0,3.0,4.0,4,1.0,2.0,1.0,2,1,4.0,3.0,4.0,4.0,4.0,3.0
471,20220112.0,2.0,4,3.0,4.0,1.0,2.0,2.0,1,1,4.0,4.0,4.0,3.0,4.0,3.0
472,20220113.0,2.0,4.0,3.0,4,1.0,2.0,2.0,1,1,4.0,4.0,3.0,3.0,4.0,4.0
473,20220114.0,2.0,4.0,3.0,4.0,1.0,3.0,4.0,1,1,4.0,4.0,2.0,2.0,4,3.0
474,20220117.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,2,1,2.0,4.0,1.0,2.0,4,3.0
475,20220118.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3,1,2.0,4.0,1.0,1.0,4,4.0
476,20220119.0,3.0,4.0,3.0,4.0,1.0,3.0,1.0,2,1,2.0,4.0,4.0,2.0,4,4.0
477,20220120.0,3.0,4.0,4.0,4,2.0,2.0,1.0,2,1,1.0,4.0,4.0,3.0,3.0,4.0
478,20220121.0,3.0,4.0,4.0,4,3.0,2.0,2.0,1,1,1.0,4.0,4.0,3.0,2.0,4.0
479,20220124.0,4.0,4.0,4.0,4.0,4,2.0,2.0,1,1,1.0,3.0,3.0,2.0,3.0,4.0
480,20220125.0,3.0,4.0,4.0,4,4.0,2.0,2.0,1,1,1.0,2.0,4.0,3.0,3.0,4.0
481,20220126.0,3.0,4.0,4,4.0,4.0,2.0,2.0,1,1,1.0,3.0,3.0,4.0,2.0,4.0
482,20220127.0,4.0,4.0,4,4.0,4.0,1.0,1.0,2,1,2.0,3.0,3.0,4,2.0,4.0
483,20220128.0,3.0,4.0,4,4.0,4.0,2.0,1.0,1,1,3.0,2.0,4.0,4,2.0,4.0
484,20220207.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,1,2,2.0,3.0,4.0,4,1.0,3.0
485,20220208.0,3.0,4.0,4.0,4.0,4,1.0,1.0,2,2,2.0,3.0,4.0,4.0,1.0,3.0
486,20220209.0,3.0,4.0,4.0,4,4.0,1.0,1.0,2,1,2.0,3.0,4.0,4.0,2.0,3.0
487,20220210.0,2.0,3.0,4.0,4,4.0,1.0,1.0,2,1,3.0,3.0,4.0,4.0,2.0,4.0
488,20220211.0,2.0,4.0,4,4.0,4.0,1.0,1.0,2,1,2.0,3.0,4.0,3.0,3.0,4.0
489,20220214.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1,2,2.0,3.0,4.0,2.0,3.0,4
490,20220215.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,1,1,3.0,2.0,4.0,2.0,4,4.0
491,20220216.0,3.0,3.0,4.0,4,4.0,2.0,1.0,1,1,4.0,2.0,4.0,2.0,4.0,3.0
492,20220217.0,3.0,1.0,4.0,4.0,4,1.0,1.0,2,2,4.0,2.0,4.0,3.0,4.0,3.0
493,20220218.0,2.0,2.0,4,4.0,4.0,1.0,1.0,3,1,4.0,2.0,4.0,3.0,4.0,3.0
494,20220221.0,2.0,3.0,4,4.0,3.0,1.0,1.0,3,1,4.0,2.0,4.0,2.0,4.0,4.0
495,20220222.0,2.0,3.0,4,4.0,3.0,1.0,1.0,3,1,4.0,2.0,4.0,2.0,4.0,4.0
496,20220223.0,2.0,4.0,4,4.0,3.0,1.0,2.0,3,1,4.0,1.0,4.0,2.0,4.0,3.0
497,20220224.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,3,1,4,1.0,4.0,2.0,4.0,3.0
498,20220225.0,2.0,2.0,4,2.0,3.0,1.0,4.0,3,1,4.0,1.0,4.0,4.0,4.0,3.0
499,20220228.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4,2,4,1.0,4.0,4,3.0,4.0
500,20220301.0,2.0,3.0,4,2.0,2.0,1.0,4.0,4,1,4.0,1.0,4.0,4,4.0,3.0
501,20220302.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,3,2,4.0,1.0,4.0,4,3.0,3.0
502,20220303.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,2,2,4.0,2.0,4.0,4,1.0,3.0
503,20220304.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,2,3,4.0,1.0,4,2.0,3.0,3.0
504,20220307.0,2.0,4.0,4,4.0,1.0,1.0,3.0,2,2,4.0,3.0,4.0,1.0,4.0,3.0
505,20220308.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,2,1,4.0,2.0,4,2.0,4.0,4.0
506,20220309.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2,1,4,1.0,4.0,3.0,4.0,3.0
507,20220310.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,3,1,4.0,1.0,4.0,4.0,4,3.0
508,20220311.0,2.0,4.0,4.0,4,1.0,2.0,3.0,2,1,4.0,1.0,3.0,4.0,4.0,3.0
509,20220314.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2,1,4,1.0,4.0,4.0,4.0,3.0
510,20220315.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,2,1,4.0,1.0,4.0,2.0,4,3.0
511,20220316.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,2,1,4.0,1.0,4.0,2.0,4,3.0
512,20220317.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,2,1,4.0,1.0,3.0,3.0,4,2.0
513,20220318.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2,1,4.0,1.0,4.0,4.0,4,3.0
514,20220321.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,2,1,4.0,2.0,3.0,4,4.0,4.0
515,20220322.0,2.0,4.0,4.0,4,1.0,3.0,1.0,2,2,4.0,1.0,3.0,3.0,4.0,4.0
516,20220323.0,1.0,4.0,4,4.0,1.0,2.0,1.0,2,3,4.0,2.0,4.0,4.0,4,3.0
517,20220324.0,1.0,4.0,4,4.0,1.0,2.0,1.0,2,3,4,2.0,4.0,4.0,3.0,4.0
518,20220325.0,1.0,4.0,4,4.0,1.0,2.0,1.0,2,2,4.0,3.0,3.0,4,4.0,4.0
519,20220328.0,1.0,4.0,4,4,2.0,2.0,1.0,1,2,4.0,3.0,3.0,4.0,4.0,4.0
520,20220329.0,1.0,4.0,4.0,4,1.0,2.0,1.0,2,2,4.0,3.0,3.0,4.0,4.0,3.0
521,20220330.0,1.0,3.0,4.0,4,1.0,2.0,1.0,2,2,4.0,3.0,4.0,4.0,4.0,3.0
522,20220331.0,2.0,4.0,4.0,4,1.0,2.0,1.0,2,1,3.0,4.0,4.0,3.0,4,4.0
523,20220401.0,2.0,4.0,4.0,4,2.0,3.0,1.0,1,1,3.0,3.0,4.0,2.0,4.0,4.0
524,20220406.0,1.0,4.0,4.0,4,3.0,2.0,1.0,2,2,1.0,4.0,4.0,4.0,3.0,4
525,20220407.0,3.0,4.0,4.0,4,1.0,1.0,1.0,2,2,2.0,4.0,4.0,3.0,3.0,4.0
526,20220408.0,2.0,3.0,4.0,4,3.0,1.0,1.0,1,3,2.0,4.0,4.0,4.0,2.0,4.0
527,20220411.0,1.0,4.0,4,4.0,2.0,1.0,1.0,2,3,3.0,4.0,3.0,4.0,2.0,4.0
528,20220412.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,1,3,4.0,3.0,4.0,3.0,1.0,4
529,20220413.0,2.0,4.0,4.0,4,3.0,1.0,2.0,1,2,4.0,3.0,4.0,4,1.0,4.0
530,20220414.0,2.0,3.0,4.0,4,3.0,1.0,2.0,1,2,4.0,3.0,4.0,4.0,1.0,4.0
531,20220415.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1,3,2.0,4.0,4,4,2.0,4.0
532,20220418.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,1,3,4.0,4.0,2.0,4,2.0,4.0
533,20220419.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,1,3,4,4.0,2.0,4.0,2.0,3.0
534,20220420.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,1,2,4,4.0,2.0,4.0,2.0,3.0
535,20220421.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,1,3,3.0,4.0,2.0,4,1.0,4.0
536,20220422.0,4.0,2.0,4.0,4,3.0,2.0,2.0,1,4,1.0,4.0,3.0,4.0,1.0,3.0
537,20220425.0,3.0,2.0,4.0,4,4.0,3.0,1.0,1,4,1.0,4,3.0,4,2.0,4.0
538,20220426.0,4.0,2.0,4.0,4,2.0,3.0,1.0,1,3,1.0,4,4.0,4,3.0,4.0
539,20220427.0,4.0,3.0,3.0,4,1.0,2.0,1.0,1,2,4.0,4.0,4.0,4,2.0,4.0
540,20220428.0,4.0,2.0,3.0,4,2.0,1.0,1.0,1,3,4.0,4.0,4.0,4,2.0,4.0
541,20220429.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1,2,4,4.0,4.0,4,2.0,3.0
542,20220505.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1,2,4,4.0,4.0,4,2.0,3.0
543,20220506.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,1,2,4,4.0,4.0,4.0,2.0,3.0
544,20220509.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,1,4,4,2.0,4.0,4,3.0,4.0
545,20220510.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1,2,4,1.0,4.0,4,3.0,4.0
546,20220511.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,3,2,4,1.0,2.0,4.0,3.0,2.0
547,20220512.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,2,1,4,1.0,2.0,4,4.0,3.0
548,20220513.0,4.0,3.0,4,4.0,2.0,4.0,2.0,3,1,4,1.0,1.0,4,4.0,3.0
549,20220516.0,4.0,4.0,4,4.0,2.0,3.0,1.0,3,2,4,1.0,1.0,4,4.0,3.0
550,20220517.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2,1,4,1.0,1.0,4.0,4.0,3.0
551,20220518.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2,1,4,1.0,1.0,4,4.0,3.0
552,20220519.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3,1,4,1.0,1.0,4,4.0,3.0
553,20220520.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2,1,4,1.0,1.0,4,4.0,3.0
554,20220523.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,3,2,4,1.0,1.0,4,4.0,2.0
555,20220524.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,4,2,4,1.0,1.0,4,4.0,3.0
556,20220525.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4,1,4,1.0,1.0,4.0,4.0,2.0
557,20220526.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,2,1,4,1.0,1.0,4.0,4.0,3.0
558,20220527.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,4,2,4,1.0,1.0,3.0,4.0,4.0
559,20220530.0,3.0,4.0,4.0,2.0,4.0,1.0,2.0,3,2,4,1.0,1.0,4.0,4.0,3.0
560,20220531.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4,1,4,1.0,1.0,3.0,4.0,2.0
561,20220601.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3,1,4.0,1.0,1.0,4,4.0,2.0
562,20220602.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4,1,4,1.0,1.0,4,3.0,2.0
563,20220606.0,4.0,3.0,4,3.0,4.0,2.0,3.0,4,1,4,1.0,1.0,4,4.0,2.0
564,20220607.0,4,2.0,4,4.0,4.0,2.0,3.0,3,1,4.0,1.0,1.0,4.0,4.0,2.0
565,20220608.0,4.0,2.0,4,4.0,3.0,1.0,3.0,4,2,4.0,1.0,1.0,3.0,4.0,2.0
566,20220609.0,2.0,2.0,4.0,4.0,3.0,1.0,4,4,2,4.0,1.0,1.0,3.0,4.0,3.0
567,20220610.0,3.0,2.0,4,4.0,3.0,1.0,4,4,2,4.0,1.0,1.0,4.0,4.0,2.0
568,20220613.0,3.0,4.0,4,2.0,3.0,1.0,4.0,4,2,4.0,1.0,1.0,3.0,4.0,2.0
569,20220614.0,3.0,3.0,4,4.0,4.0,1.0,4.0,3,2,2.0,1.0,1.0,4.0,4.0,2.0
570,20220615.0,4.0,4.0,4,4.0,3.0,1.0,4.0,2,2,1.0,2.0,1.0,4.0,4,3.0
571,20220616.0,3.0,4.0,4,4.0,3.0,2.0,4,3,1,4.0,1.0,1.0,2.0,4,4.0
572,20220617.0,3.0,4,4,4.0,2.0,1.0,4.0,3,2,4.0,1.0,1.0,3.0,4,4.0
573,20220620.0,2.0,4.0,4,4.0,2.0,2.0,4.0,4,1,4,1.0,1.0,3.0,4.0,3.0
574,20220621.0,4.0,4.0,4,4.0,2.0,3.0,3.0,2,2,4.0,1.0,1.0,4.0,4,1.0
575,20220622.0,3.0,4.0,4,4.0,2.0,2.0,4.0,4,2,4.0,1.0,1.0,3.0,4,1.0
576,20220623.0,3.0,4.0,4,3.0,3.0,2.0,4.0,4,2,4.0,1.0,1.0,4,4,1.0
577,20220624.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3,1,4.0,1.0,1.0,4.0,4,2.0
578,20220627.0,4,4.0,4.0,4.0,3.0,2.0,3.0,3,2,4,1.0,1.0,4,4.0,1.0
579,20220628.0,4,4.0,4.0,3.0,3.0,2.0,4.0,3,2,4,1.0,1.0,4,4.0,1.0
580,20220629.0,4,4.0,4.0,4.0,3.0,3.0,3.0,2,1,4,2.0,1.0,4,4.0,1.0
581,20220630.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1,1,4,1.0,3.0,4,4.0,2.0
582,20220701.0,4.0,4.0,4,4.0,3.0,1.0,3.0,2,1,4,1.0,3.0,4.0,4,2.0
583,20220704.0,2.0,4.0,4,4.0,1.0,1.0,4.0,3,2,4.0,1.0,3.0,4,4.0,2.0
584,20220705.0,2.0,3.0,4.0,4.0,1.0,1.0,4.0,3,2,4,1.0,3.0,4.0,4.0,2.0
585,20220706.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,3,2,4.0,1.0,2.0,4,4,1.0
586,20220707.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,4,2,4,1.0,1.0,4,4.0,1.0
587,20220708.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4,2,4,1.0,1.0,4.0,4,1.0
588,20220711.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4,1,4,1.0,2.0,4.0,4.0,1.0
589,20220712.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,3,1,4.0,1.0,3.0,4,4.0,2.0
590,20220713.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,3,2,4,1.0,2.0,4.0,4.0,1.0
591,20220714.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4,2,4,1.0,1.0,4.0,4.0,1.0
592,20220715.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4,1,4,1.0,1.0,4.0,4.0,2.0
593,20220718.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4,1,4,1.0,1.0,4.0,3.0,2.0
594,20220719.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
595,20220720.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3,1,4,1.0,1.0,4.0,4.0,2.0
596,20220721.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3,1,4,1.0,1.0,4,4.0,2.0
597,20220722.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4,1,4,1.0,1.0,4,4.0,2.0
598,20220725.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4,1,4,1.0,2.0,4,2.0,1.0
599,20220726.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,3,1,4,1.0,1.0,4.0,4.0,2.0
600,20220727.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
601,20220728.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3,2,4,1.0,1.0,4.0,4.0,1.0
602,20220729.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4,2,4,1.0,1.0,4,4.0,1.0
603,20220801.0,4,2.0,4.0,3.0,4.0,2.0,4.0,3,1,4.0,1.0,1.0,4,4.0,2.0
604,20220802.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3,1,4,1.0,1.0,4.0,3.0,2.0
605,20220803.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,3,1,4,1.0,2.0,4.0,4.0,2.0
606,20220804.0,4,4.0,4.0,1.0,3.0,2.0,4.0,3,1,4.0,1.0,2.0,3.0,4.0,2.0
