,date,>100,80-100,60-80,50-60,40-50,30-40,20-30,all,bar,sump,w_sump
0,20200207,9,12,27,25,44,83,144,344,344.0,0.0,0.0
1,20200210,7,10,26,24,46,74,139,326,335.0,0.5,0.5
2,20200211,5,10,17,17,39,66,116,270,323.4666666666667,0.1666666666666666,0.3333333333333333
3,20200212,8,12,13,24,36,74,112,279,302.95,1.625,0.75
4,20200213,5,10,26,18,29,79,139,306,305.8,2.4,0.8
5,20200214,5,10,14,20,24,64,120,257,293.4,1.0833333333333337,0.5
6,20200217,8,7,24,25,26,79,160,329,305.11428571428576,3.571428571428572,0.8571428571428572
7,20200218,9,11,19,22,36,87,153,337,314.0,4.1875,0.875
8,20200219,6,9,19,21,31,77,135,298,305.82222222222225,2.277777777777778,0.5555555555555556
9,20200220,8,7,17,20,39,74,163,328,314.28000000000003,3.0000000000000004,0.7
10,20200221,8,8,21,27,40,93,168,365,323.3272727272728,5.090909090909091,0.9090909090909092
11,20200224,10,5,42,28,50,112,198,445,326.33333333333337,5.5,0.9166666666666666
12,20200225,10,13,28,32,55,111,203,452,329.10769230769233,6.307692307692308,0.9230769230769232
13,20200226,9,7,14,20,53,71,160,334,329.51428571428573,2.6428571428571432,0.5
14,20200227,6,9,13,16,34,64,175,317,328.8933333333334,1.8333333333333333,0.3333333333333333
15,20200228,8,9,9,16,23,57,144,266,327.26250000000005,0.875,0.1875
16,20200302,14,9,37,61,98,218,454,891,334.68235294117653,5.970588235294119,0.8823529411764706
17,20200303,16,12,45,46,114,279,596,1108,343.3777777777778,6.444444444444445,0.9444444444444444
18,20200304,13,13,35,36,98,231,542,968,349.7263157894737,6.105263157894735,0.8421052631578947
19,20200305,17,7,27,36,78,204,520,889,356.29,4.874999999999999,0.65
20,20200306,19,7,16,33,68,157,415,715,360.7619047619048,4.19047619047619,0.6190476190476191
21,20200309,10,12,13,16,41,75,249,416,361.4909090909091,3.1590909090909087,0.5
22,20200310,12,9,20,19,55,130,338,583,363.7130434782609,4.021739130434782,0.5652173913043479
23,20200311,10,10,16,20,31,94,244,425,366.1333333333334,3.270833333333333,0.5
24,20200312,10,7,24,19,33,92,225,410,368.464,2.9400000000000004,0.4
25,20200313,8,10,19,17,41,100,221,416,376.4769230769231,3.5384615384615383,0.5384615384615384
26,20200316,7,4,13,8,20,41,96,189,366.037037037037,0.0925925925925925,0.037037037037037
27,20200317,7,2,8,11,19,36,77,160,361.1357142857144,0.0357142857142857,0.0357142857142857
28,20200318,7,3,7,9,14,30,60,130,356.1724137931035,0.0689655172413792,0.0689655172413793
29,20200319,6,2,7,8,14,25,64,126,352.92666666666673,0.1000000000000002,0.1333333333333333
30,20200320,5,2,5,9,17,23,83,144,349.9290322580645,0.338709677419355,0.1935483870967742
31,20200323,2,3,3,8,7,19,53,95,345.9375,0.140625,0.15625
32,20200324,2,2,2,4,8,24,48,90,342.0363636363636,0.1363636363636362,0.1515151515151515
33,20200325,3,4,1,6,9,31,70,124,340.0470588235294,0.6029411764705883,0.2941176470588235
34,20200326,3,2,2,6,7,21,70,111,338.07428571428574,0.3714285714285713,0.2571428571428571
35,20200327,3,2,0,8,18,33,93,157,336.0444444444445,1.0,0.3611111111111111
36,20200330,3,2,2,5,9,22,57,100,333.772972972973,0.4459459459459458,0.2702702702702703
37,20200331,3,1,1,5,13,14,58,95,328.75263157894733,0.3289473684210526,0.2105263157894736
38,20200401,0,2,4,2,8,13,35,64,323.6461538461539,0.358974358974359,0.2564102564102564
39,20200402,0,2,3,3,5,11,30,54,317.765,0.3125,0.1999999999999999
40,20200403,2,0,2,4,8,11,36,63,312.0,0.3536585365853659,0.2682926829268293
41,20200407,3,0,4,7,12,23,58,107,307.70952380952383,1.119047619047619,0.4761904761904761
42,20200408,2,0,5,7,5,17,56,92,303.4,0.802325581395349,0.3953488372093023
43,20200409,2,0,3,9,9,13,69,105,294.8,1.227272727272727,0.5
44,20200410,2,0,2,7,8,17,53,89,286.17333333333335,0.7666666666666666,0.3777777777777777
45,20200413,1,3,2,6,7,26,64,109,281.67826086956524,1.4782608695652173,0.5217391304347826
46,20200414,2,3,6,8,9,39,128,195,277.5872340425532,2.5319148936170217,0.6170212765957447
47,20200415,3,4,6,5,12,43,130,203,275.55,2.520833333333333,0.6041666666666667
48,20200416,3,5,3,6,21,61,151,250,273.72244897959183,2.8265306122448983,0.653061224489796
49,20200417,3,2,5,9,16,56,142,233,269.836,2.74,0.64
50,20200420,2,4,6,8,21,50,126,217,265.8980392156863,2.8921568627450984,0.6666666666666667
51,20200421,1,4,12,9,31,67,212,336,269.63076923076926,3.942307692307693,0.7884615384615384
52,20200422,3,4,14,8,27,61,189,306,273.24528301886795,3.650943396226416,0.7735849056603774
53,20200423,2,6,12,9,19,42,128,218,269.33333333333337,3.092592592592593,0.6851851851851851
54,20200424,1,4,6,8,13,34,102,168,265.2509090909091,2.409090909090909,0.5272727272727273
55,20200427,1,2,4,8,14,41,108,178,262.0214285714286,2.205357142857143,0.4821428571428571
56,20200428,0,0,10,3,21,46,135,215,258.9368421052632,2.394736842105264,0.5087719298245614
57,20200429,0,1,4,8,12,45,116,186,251.76206896551727,2.1379310344827585,0.4655172413793104
58,20200430,0,2,5,10,15,52,179,263,258.46101694915257,3.169491525423729,0.728813559322034
59,20200506,1,1,8,5,12,52,166,245,256.30333333333334,2.583333333333333,0.5833333333333333
60,20200507,1,1,4,9,22,56,180,273,258.2426229508197,3.19672131147541,0.7377049180327868
61,20200508,1,1,4,1,15,43,123,188,255.90967741935484,1.9112903225806448,0.4354838709677419
62,20200511,2,2,4,2,15,46,114,185,253.57777777777773,2.047619047619048,0.4444444444444444
63,20200512,1,3,4,5,13,43,108,177,248.43125000000003,2.125,0.453125
64,20200513,3,0,9,10,22,85,163,292,253.2492307692308,3.7538461538461534,0.8153846153846154
65,20200514,2,4,8,12,24,79,186,315,255.33636363636364,4.348484848484849,0.8787878787878788
66,20200515,3,3,5,9,27,57,145,249,256.42388059701494,3.477611940298507,0.7462686567164178
67,20200518,4,2,8,8,30,63,138,253,256.7264705882353,3.367647058823529,0.7352941176470589
68,20200519,5,4,7,15,33,67,164,295,257.1536231884058,4.231884057971015,0.8695652173913043
69,20200520,5,2,13,11,22,55,135,243,256.6314285714286,3.407142857142857,0.7285714285714286
70,20200521,5,1,10,9,14,43,104,186,255.9521126760564,2.45774647887324,0.5070422535211268
71,20200522,4,3,7,9,13,46,92,174,254.04722222222225,2.548611111111111,0.5416666666666667
72,20200525,2,3,6,6,14,43,85,159,252.1095890410959,2.171232876712329,0.4246575342465754
73,20200526,3,2,9,14,18,54,108,208,251.1135135135136,3.108108108108108,0.6621621621621622
74,20200527,5,6,9,12,20,53,128,233,250.1893333333333,3.6866666666666665,0.8
75,20200528,5,2,14,6,20,46,145,238,248.08157894736843,3.171052631578948,0.6842105263157895
76,20200529,8,8,7,13,28,74,191,329,250.212987012987,4.733766233766233,0.8961038961038961
77,20200601,11,8,13,25,49,94,256,456,251.4666666666667,5.820512820512821,0.935897435897436
78,20200602,10,6,19,9,31,75,192,342,252.42025316455693,4.930379746835443,0.8987341772151899
79,20200603,12,8,12,9,28,62,134,265,253.9775,4.043749999999999,0.8125
80,20200604,11,9,14,15,23,62,156,290,255.59753086419755,4.530864197530864,0.8641975308641976
81,20200605,10,4,13,15,25,56,128,251,255.9219512195122,3.829268292682927,0.7682926829268293
82,20200608,7,7,9,12,23,49,129,236,255.41204819277112,3.626506024096385,0.7228915662650602
83,20200609,7,9,8,14,21,41,138,238,253.70952380952383,3.595238095238096,0.7142857142857143
84,20200610,7,4,11,11,21,45,121,220,251.9670588235294,3.241176470588236,0.6352941176470588
85,20200611,8,5,9,15,24,45,120,226,251.04186046511632,3.470930232558139,0.6744186046511628
86,20200612,10,4,11,13,24,52,128,242,250.15632183908048,3.6321839080459775,0.735632183908046
87,20200615,9,4,11,19,29,50,153,275,250.9477272727273,4.221590909090909,0.8409090909090909
88,20200616,8,6,17,13,32,53,158,287,251.76629213483147,4.550561797752809,0.8764044943820225
89,20200617,8,4,25,14,26,66,201,344,253.51111111111112,4.944444444444444,0.9111111111111112
90,20200618,5,6,17,18,25,76,179,326,255.21318681318684,4.994505494505495,0.912087912087912
91,20200619,5,5,21,28,30,110,255,454,255.9913043478261,5.771739130434783,0.9347826086956522
92,20200622,6,6,20,29,50,93,274,478,256.81290322580645,5.989247311827957,0.956989247311828
93,20200623,5,1,21,23,33,86,248,417,257.4957446808511,5.1063829787234045,0.9042553191489362
94,20200624,2,5,22,22,38,96,225,410,258.15789473684214,5.626315789473685,0.9157894736842104
95,20200629,3,6,20,28,40,106,231,434,259.2645833333333,5.817708333333333,0.9270833333333334
96,20200630,5,6,21,18,50,118,247,465,260.42886597938144,5.793814432989692,0.9175257731958762
97,20200701,4,7,16,18,35,70,195,345,262.1408163265306,5.061224489795918,0.8571428571428572
98,20200702,4,6,18,18,30,70,201,347,263.8545454545455,4.9393939393939394,0.8282828282828283
99,20200703,4,9,15,16,34,87,246,411,266.494,5.37,0.88
100,20200706,9,5,19,19,59,142,343,596,269.4950495049505,5.821782178217822,0.9405940594059404
101,20200707,9,8,25,32,73,128,392,667,271.02352941176474,6.352941176470589,0.9803921568627452
102,20200708,11,14,34,36,92,190,473,850,272.8932038834952,6.728155339805825,0.9902912621359224
103,20200709,13,16,44,55,107,239,596,1070,274.7653846153846,6.8798076923076925,0.9903846153846154
104,20200710,17,16,42,61,114,236,564,1050,276.57142857142856,6.838095238095239,0.9809523809523808
105,20200713,17,20,58,89,160,357,756,1457,280.3188679245283,6.933962264150944,0.9905660377358492
106,20200714,17,18,53,73,157,340,732,1390,283.90093457943925,6.869158878504672,0.97196261682243
107,20200715,12,13,41,55,121,263,566,1071,286.4555555555556,6.671296296296297,0.9444444444444444
108,20200716,9,3,21,26,49,129,318,555,288.0385321100917,5.344036697247706,0.8073394495412844
109,20200717,7,5,24,18,56,157,313,580,289.26,5.472727272727273,0.8181818181818181
110,20200720,9,12,27,38,88,205,421,800,290.8702702702703,6.3423423423423415,0.9189189189189187
111,20200721,10,16,19,44,82,182,429,782,293.2339285714286,6.183035714285715,0.9017857142857144
112,20200722,14,10,28,40,88,202,439,821,295.6530973451328,6.265486725663717,0.9026548672566372
113,20200723,16,11,34,52,89,192,431,825,299.66491228070174,6.31578947368421,0.912280701754386
114,20200724,16,6,22,30,59,138,313,584,303.2434782608696,5.556521739130435,0.8
115,20200727,16,9,25,25,65,151,343,634,304.90172413793107,5.767241379310345,0.8103448275862069
116,20200728,12,10,22,24,60,145,317,590,306.4769230769231,5.696581196581196,0.8034188034188035
117,20200729,12,18,25,33,72,172,368,700,307.8322033898305,6.13135593220339,0.8813559322033898
118,20200730,17,13,31,25,79,136,322,623,309.0487394957984,5.945378151260504,0.8487394957983193
119,20200731,19,13,40,36,68,140,328,644,310.6933333333333,6.083333333333333,0.8666666666666667
120,20200803,19,13,34,41,80,129,287,603,312.26280991735536,6.008264462809917,0.859504132231405
121,20200804,16,13,27,36,58,121,248,519,313.688524590164,5.704918032786885,0.7786885245901639
122,20200805,16,12,31,28,60,118,246,511,315.0975609756098,5.585365853658535,0.7560975609756098
123,20200806,13,6,29,28,39,88,193,396,318.3177419354839,4.766129032258065,0.6451612903225806
124,20200807,13,8,20,25,51,97,195,409,321.5584,4.791999999999999,0.648
125,20200810,10,9,16,11,36,75,148,305,321.03333333333336,3.765873015873016,0.5396825396825398
126,20200811,9,7,12,17,22,56,144,267,320.4503937007874,3.1220472440944884,0.3937007874015747
127,20200812,5,7,14,10,31,67,141,275,317.4828125,3.33203125,0.4453125
128,20200813,5,7,18,34,47,93,227,431,320.35968992248064,4.872093023255815,0.6589147286821706
129,20200814,4,5,26,16,44,112,215,422,320.82153846153847,4.588461538461539,0.6307692307692307
130,20200817,4,4,20,22,31,94,167,342,321.1603053435115,4.0534351145038165,0.5725190839694656
131,20200818,6,5,17,19,38,96,199,380,321.1575757575758,4.242424242424242,0.6060606060606061
132,20200819,4,5,11,20,33,77,146,296,321.02857142857147,3.518796992481203,0.4661654135338345
133,20200820,3,2,11,18,26,55,151,266,320.45671641791046,2.723880597014925,0.3208955223880597
134,20200821,3,4,15,23,50,84,229,408,320.8977777777778,4.311111111111112,0.6148148148148148
135,20200824,5,4,17,20,56,86,269,457,321.01029411764705,4.5588235294117645,0.6397058823529411
136,20200825,7,5,6,20,44,85,213,380,321.0087591240876,3.908759124087591,0.5401459854014599
137,20200826,6,4,10,9,22,57,127,235,320.7971014492754,2.242753623188406,0.2391304347826086
138,20200827,3,7,11,15,25,59,150,270,320.6388489208633,3.10431654676259,0.3669064748201439
139,20200828,4,3,10,15,26,48,168,274,320.0885714285714,2.717857142857143,0.3142857142857143
140,20200831,3,4,13,12,15,44,125,216,319.4581560283688,2.095744680851064,0.2056737588652482
141,20200901,5,5,13,13,19,61,132,248,316.4760563380282,2.647887323943662,0.3169014084507042
142,20200902,9,5,5,20,29,51,130,249,313.4979020979021,2.7062937062937062,0.3216783216783216
143,20200903,6,5,12,18,19,48,120,228,312.4930555555556,2.451388888888889,0.2708333333333333
144,20200904,6,5,19,16,28,53,159,286,311.57103448275865,3.382758620689655,0.4620689655172414
145,20200907,8,12,17,13,25,57,127,259,311.013698630137,3.3253424657534247,0.4452054794520548
146,20200908,16,14,21,19,47,69,175,361,311.3972789115646,4.744897959183674,0.6802721088435374
147,20200909,7,7,19,16,25,43,150,267,310.8540540540541,3.2297297297297303,0.4256756756756756
148,20200910,5,2,2,11,13,20,64,117,310.1114093959732,0.8791946308724833,0.1342281879194631
149,20200911,2,4,5,10,17,23,88,149,308.616,1.376666666666667,0.1666666666666666
150,20200914,5,5,12,13,21,34,88,178,307.1629139072848,2.029801324503312,0.1986754966887417
151,20200915,7,2,8,9,21,36,83,166,306.09736842105264,1.4046052631578947,0.1710526315789473
152,20200916,7,6,10,7,20,50,82,182,305.0562091503268,1.918300653594771,0.2026143790849672
153,20200917,7,5,9,11,29,45,101,207,303.65064935064936,2.2954545454545454,0.2662337662337662
154,20200918,4,5,7,11,30,41,95,193,302.22967741935486,2.1483870967741936,0.2387096774193549
155,20200921,4,3,9,8,19,36,92,171,301.58333333333337,1.4519230769230766,0.1730769230769231
156,20200922,6,2,6,5,13,26,65,123,300.8789808917198,0.82484076433121,0.1210191082802547
157,20200923,3,5,9,9,16,38,91,171,297.83924050632913,1.7594936708860758,0.1962025316455696
158,20200924,0,1,5,8,8,12,53,87,294.696855345912,0.5157232704402515,0.10062893081761
159,20200925,1,0,3,5,12,12,29,62,292.7275,0.2812499999999999,0.05
160,20200928,1,0,2,3,12,6,31,55,290.7540372670808,0.2111801242236026,0.0496894409937888
161,20200929,1,0,2,2,6,11,24,46,290.3740740740741,0.1080246913580248,0.0308641975308642
162,20200930,1,0,2,1,5,12,23,44,289.9963190184049,0.1165644171779141,0.0368098159509202
163,20201009,2,1,5,7,11,17,43,86,289.2743902439025,0.676829268292683,0.1341463414634146
164,20201012,1,4,10,9,11,19,56,110,288.5854545454546,1.4333333333333331,0.206060606060606
165,20201013,1,5,7,12,15,25,86,151,287.94939759036146,1.8915662650602407,0.2409638554216867
166,20201014,4,1,12,10,17,29,83,156,287.3221556886228,1.6676646706586826,0.2275449101796407
167,20201015,4,1,9,13,19,54,116,216,285.9690476190476,2.226190476190476,0.3095238095238095
168,20201016,7,6,16,18,33,73,186,339,287.1633136094675,4.340236686390533,0.680473372781065
169,20201019,10,4,12,10,21,46,137,240,285.84117647058827,2.694117647058824,0.3941176470588236
170,20201020,9,3,6,12,18,39,130,217,284.493567251462,2.125730994152047,0.2807017543859649
171,20201021,5,1,12,8,16,29,95,166,284.28837209302327,1.5784883720930232,0.2151162790697675
172,20201022,5,2,12,4,14,32,82,151,284.0682080924856,1.3959537572254337,0.1907514450867051
173,20201023,4,2,7,7,8,24,61,113,282.60689655172416,1.011494252873563,0.1666666666666666
174,20201026,5,0,9,6,10,30,68,128,281.1657142857144,1.0457142857142858,0.1714285714285713
175,20201027,4,2,8,8,7,27,87,143,280.94431818181823,1.2613636363636362,0.1931818181818182
176,20201028,5,4,9,4,17,38,114,191,280.77966101694915,1.9011299435028248,0.2655367231638418
177,20201029,5,5,5,4,13,33,97,162,280.18426966292134,1.5674157303370788,0.2303370786516854
178,20201030,6,2,10,7,12,31,107,175,279.6055865921788,1.611731843575419,0.2402234636871508
179,20201102,5,5,16,5,24,54,151,260,279.52333333333337,3.1916666666666664,0.5111111111111111
180,20201103,6,4,17,14,29,79,199,348,279.53922651933703,4.251381215469613,0.6906077348066298
181,20201104,6,3,10,20,30,76,189,334,279.93956043956047,4.0,0.6428571428571428
182,20201105,8,3,15,22,35,97,230,410,280.42295081967217,4.6775956284153,0.7322404371584699
183,20201106,6,0,8,9,16,47,157,243,279.92391304347825,2.252717391304348,0.342391304347826
184,20201109,7,0,4,10,14,47,127,209,279.3891891891892,1.7837837837837838,0.254054054054054
185,20201110,6,1,1,6,11,36,101,162,279.20537634408606,1.021505376344086,0.1612903225806451
186,20201111,4,2,1,3,7,26,95,138,278.99786096256685,0.804812834224599,0.1336898395721925
187,20201112,3,2,3,8,6,35,103,160,278.41595744680853,1.2340425531914891,0.1914893617021277
188,20201113,3,2,3,4,13,45,99,169,277.8455026455026,1.3624338624338623,0.201058201058201
189,20201116,3,3,2,10,25,51,120,214,276.9242105263158,2.368421052631579,0.3736842105263158
190,20201117,3,1,6,11,21,31,101,174,275.9623036649215,1.856020942408377,0.2774869109947644
191,20201118,3,4,7,14,21,39,110,198,274.62708333333336,2.5234375000000004,0.4114583333333333
192,20201119,1,5,6,9,21,46,108,196,273.2911917098445,2.492227979274612,0.4041450777202072
193,20201120,2,2,8,14,32,56,161,275,274.43814432989694,3.407216494845361,0.5773195876288659
194,20201123,2,1,18,15,25,76,174,311,275.6225641025641,3.830769230769232,0.6461538461538461
195,20201124,1,5,13,15,32,62,188,316,276.4122448979592,4.211734693877551,0.6887755102040816
196,20201125,2,0,10,13,14,53,142,234,275.51878172588835,2.527918781725888,0.4111675126903553
197,20201126,1,2,3,16,17,47,127,213,274.2050505050505,2.3181818181818183,0.3636363636363636
198,20201127,1,0,9,14,20,52,175,271,275.35075376884424,2.939698492462312,0.4773869346733668
199,20201130,1,3,6,15,17,46,166,254,274.08000000000004,2.8975,0.475
200,20201201,2,2,5,13,15,39,146,222,272.7781094527363,2.300995024875622,0.3582089552238806
201,20201202,2,2,9,7,19,41,136,216,272.2712871287129,2.2103960396039604,0.3316831683168316
202,20201203,3,0,5,6,13,30,100,157,271.7073891625616,1.0985221674876846,0.167487684729064
203,20201204,1,2,4,4,16,48,93,168,270.7558823529412,1.5269607843137258,0.2254901960784313
204,20201207,1,1,7,2,16,30,81,138,269.7765853658537,1.1414634146341465,0.175609756097561
205,20201208,1,2,3,6,15,21,95,143,268.40388349514564,1.172330097087379,0.1796116504854369
206,20201209,1,2,3,7,10,33,91,147,267.0367149758454,1.171497584541063,0.178743961352657
207,20201210,1,0,4,3,10,34,86,138,266.46250000000003,0.846153846153846,0.1298076923076923
208,20201211,1,0,4,4,9,30,69,117,265.8698564593301,0.7320574162679425,0.1100478468899521
209,20201214,1,1,4,2,9,30,80,127,264.8885714285715,0.8142857142857143,0.1285714285714285
210,20201215,0,2,3,4,13,23,95,140,263.92132701421804,1.1018957345971565,0.1800947867298578
211,20201216,2,0,6,3,7,33,83,134,263.35,0.9056603773584904,0.150943396226415
212,20201217,2,2,5,6,8,30,87,140,262.78591549295777,1.220657276995305,0.2065727699530516
213,20201218,2,2,3,5,7,27,76,122,262.2065420560748,0.8995327102803738,0.1495327102803738
214,20201221,2,2,6,2,12,34,92,150,261.65488372093023,1.369767441860465,0.2325581395348837
215,20201222,2,2,4,6,9,26,87,136,261.4916666666667,1.1666666666666663,0.199074074074074
216,20201223,3,3,6,9,23,37,125,206,261.394470046083,2.569124423963133,0.4654377880184331
217,20201224,5,0,8,6,15,55,119,208,260.90000000000003,2.1490825688073394,0.3623853211009175
218,20201225,4,3,8,14,19,57,106,211,260.40913242009134,2.984018264840182,0.5296803652968036
219,20201228,5,2,14,13,30,62,102,228,259.13454545454545,3.420454545454546,0.6181818181818182
220,20201229,5,1,7,6,22,43,76,160,257.79909502262444,1.823529411764706,0.2986425339366516
221,20201230,6,2,8,10,34,35,83,178,256.8810810810811,2.515765765765766,0.4414414414414415
222,20201231,4,4,11,16,34,38,90,197,255.9811659192825,3.2466367713004485,0.5874439461883407
223,20210104,5,4,23,19,31,57,108,247,256.7267857142857,4.167410714285714,0.7142857142857143
224,20210105,4,3,17,24,28,59,114,249,257.4746666666667,4.006666666666667,0.6977777777777778
225,20210106,5,3,15,19,28,54,117,241,256.61592920353985,3.769911504424779,0.6725663716814159
226,20210107,5,3,21,24,37,61,138,289,257.4,4.561674008810572,0.775330396475771
227,20210108,5,4,18,21,25,54,114,241,256.5421052631579,3.9254385964912286,0.6842105263157895
228,20210111,3,8,9,18,25,64,127,254,257.29606986899563,4.069868995633188,0.7117903930131004
229,20210112,3,8,8,16,37,58,128,258,258.05391304347825,4.152173913043479,0.7130434782608696
230,20210113,2,7,8,17,32,49,120,235,257.1922077922078,3.757575757575758,0.6536796536796536
231,20210114,0,2,11,10,21,45,108,197,256.298275862069,2.6508620689655173,0.4655172413793104
232,20210115,2,0,7,11,18,45,99,182,255.3922746781116,2.083690987124464,0.3218884120171673
233,20210118,3,0,6,10,30,69,115,233,255.33076923076925,2.8440170940170937,0.4957264957264957
234,20210119,3,0,3,5,16,49,98,174,255.2195744680851,1.5234042553191491,0.2468085106382979
235,20210120,3,0,6,12,23,77,140,261,255.18305084745765,3.154661016949152,0.5423728813559322
236,20210121,2,0,11,7,27,74,147,268,255.1527426160337,3.274261603375528,0.5822784810126582
237,20210122,2,1,10,13,39,83,153,301,255.95042016806724,4.010504201680672,0.7016806722689075
238,20210125,2,2,8,14,27,69,156,278,256.72887029288705,3.725941422594143,0.6527196652719665
239,20210126,2,2,9,8,26,61,146,254,257.4875,3.2729166666666667,0.575
240,20210127,3,3,10,14,35,81,148,294,258.2796680497926,4.238589211618257,0.7510373443983402
241,20210128,0,5,5,7,13,60,110,200,257.39421487603306,2.495867768595041,0.4132231404958677
242,20210129,0,3,6,6,15,34,93,157,256.4740740740741,1.740740740740741,0.2674897119341564
243,20210201,1,1,10,6,15,38,91,162,255.55901639344265,1.7602459016393444,0.2745901639344262
244,20210202,1,2,7,8,17,45,99,179,254.6587755102041,2.128571428571429,0.3346938775510204
245,20210203,2,1,7,9,19,52,93,183,254.56260162601623,2.1971544715447155,0.3536585365853658
246,20210204,2,1,6,11,27,37,110,194,254.4761133603239,2.392712550607288,0.3967611336032388
247,20210205,1,1,3,7,16,46,86,160,253.96290322580649,1.5181451612903225,0.2338709677419355
248,20210208,1,1,7,4,18,57,113,201,253.4835341365462,2.1927710843373496,0.3534136546184738
249,20210209,2,1,6,8,31,45,130,223,253.02240000000003,2.68,0.476
250,20210210,1,3,6,15,31,73,130,259,253.390438247012,3.758964143426295,0.6733067729083666
251,20210218,1,2,10,18,36,75,158,300,253.79126984126984,4.35515873015873,0.7817460317460317
252,20210219,2,1,11,15,37,75,158,299,254.1913043478261,4.16600790513834,0.7312252964426877
253,20210222,2,2,8,9,30,61,146,258,254.15905511811025,3.444881889763779,0.6141732283464567
254,20210223,3,5,6,14,22,48,165,263,254.13098039215689,3.641176470588235,0.6470588235294117
255,20210224,2,4,7,4,17,41,122,197,254.0515625,2.314453125,0.3828125
256,20210225,1,2,6,6,19,36,96,166,253.9486381322957,1.8073929961089497,0.2723735408560311
257,20210226,1,2,3,8,10,34,103,161,253.44263565891472,1.494186046511628,0.2248062015503875
258,20210301,2,4,6,8,22,53,152,247,253.80386100386104,3.206563706563707,0.5637065637065637
259,20210302,1,2,7,10,23,41,170,254,253.77076923076925,3.128846153846154,0.5384615384615384
